load_kv,record,example,layer,kind,selected_tokens,sampled_elements,cosine,relative_l2,oracle_alpha,dense_delta_norm,sparse_delta_norm,dot,dense_sq,sparse_sq,error_sq
raw,157,2,29,V,2521,32768,0.6275117993354797,1.1523067951202393,0.42486637830734253,48.86949157714844,72.17841339111328,2213.436279296875,2388.227294921875,5209.72314453125,3171.147705078125
raw,158,2,30,K,2521,32768,0.5877553224563599,1.270444393157959,0.37501588463783264,95.80921936035156,150.1599884033203,8455.8662109375,9179.40625,22548.021484375,14815.9765625
raw,158,2,30,V,2521,32768,0.6031993627548218,1.2193384170532227,0.3954143226146698,63.92134094238281,97.51116943359375,3759.7685546875,4085.937744140625,9508.427734375,6074.95703125
raw,159,2,31,K,2521,32768,0.540941596031189,1.3508963584899902,0.33849629759788513,99.86148071289062,159.58587646484375,8620.7060546875,9972.3154296875,25467.65234375,18198.841796875
raw,159,2,31,V,2521,32768,0.5454570651054382,1.4023268222808838,0.3266712725162506,63.106285095214844,105.37127685546875,3627.06591796875,3982.4033203125,11103.1064453125,7831.5224609375
raw,160,2,32,K,2521,32768,0.4785553812980652,1.5872478485107422,0.2657444179058075,98.13475036621094,176.72210693359375,8299.384765625,9630.4296875,31230.703125,24262.64453125
raw,160,2,32,V,2521,32768,0.5037950277328491,1.54719078540802,0.28186261653900146,35.84038162231445,64.06031036376953,1156.6861572265625,1284.532958984375,4103.72314453125,3074.937255859375
raw,161,2,33,K,2521,32768,0.4612412452697754,1.6083823442459106,0.2558555006980896,98.57971954345703,177.71371459960938,8080.470703125,9717.9609375,31582.1640625,25139.484375
raw,161,2,33,V,2521,32768,0.5038542747497559,1.5226675271987915,0.28664058446884155,32.24278259277344,56.676082611083984,920.7406616210938,1039.5970458984375,3212.17822265625,2410.3369140625
raw,162,2,34,K,2521,32768,0.4487125873565674,1.6801718473434448,0.2397618591785431,102.58529663085938,191.98764038085938,8837.443359375,10523.7431640625,36859.25390625,29708.455078125
raw,162,2,34,V,2521,32768,0.4873499870300293,1.5562012195587158,0.27449044585227966,41.883140563964844,74.3623275756836,1517.8651123046875,1754.197509765625,5529.755859375,4248.27783203125
raw,163,2,35,K,2521,32768,0.4625922441482544,1.5661813020706177,0.2637843191623688,110.95584106445312,194.5806121826172,9987.2998046875,12311.1982421875,37861.61328125,30198.609375
raw,163,2,35,V,2521,32768,0.4840185344219208,1.6258598566055298,0.26102474331855774,47.655357360839844,88.36739349365234,2038.2890625,2271.033203125,7808.79638671875,6003.31982421875
raw,164,2,36,K,2521,32768,0.47576606273651123,1.520286202430725,0.27729058265686035,130.79933166503906,224.42120361328125,13965.705078125,17108.46484375,50364.875,39542.5078125
raw,164,2,36,V,2521,32768,0.511817455291748,1.484330654144287,0.29717716574668884,44.31731033325195,76.32610321044922,1731.2572021484375,1964.0240478515625,5825.673828125,4327.23828125
raw,165,2,37,K,2521,32768,0.5174779891967773,1.470580816268921,0.3020080029964447,125.0309829711914,214.23532104492188,13861.193359375,15632.7470703125,45896.7734375,33807.6953125
raw,165,2,37,V,2521,32768,0.5059146285057068,1.531004548072815,0.2857006788253784,60.206199645996094,106.61225891113281,3247.32373046875,3624.786376953125,11366.173828125,8496.44140625
raw,166,2,38,K,2521,32768,0.49686485528945923,1.5179163217544556,0.2851898968219757,124.06673431396484,216.15213012695312,13324.568359375,15392.5546875,46721.7421875,35465.71875
raw,166,2,38,V,2521,32768,0.5061333179473877,1.4923290014266968,0.2935810089111328,52.14401626586914,89.89623260498047,2372.525634765625,2718.99853515625,8081.33251953125,6055.35400390625
