example_id,chunk_id,method,rate,chunk_len,selected_count
10,9,draft_smart_top2_mean_global,0.15,231,12
10,10,draft_smart_top2_mean_global,0.15,138,24
10,11,draft_smart_top2_mean_global,0.15,99,6
10,12,draft_smart_top2_mean_global,0.15,122,15
10,13,draft_smart_top2_mean_global,0.15,190,23
10,14,draft_smart_top2_mean_global,0.15,124,23
10,15,draft_smart_top2_mean_global,0.15,57,21
10,16,draft_smart_top2_mean_global,0.15,113,71
11,0,draft_smart_frequency_global,0.15,34,26
11,1,draft_smart_frequency_global,0.15,96,20
11,2,draft_smart_frequency_global,0.15,149,14
11,3,draft_smart_frequency_global,0.15,295,12
11,4,draft_smart_frequency_global,0.15,140,19
11,5,draft_smart_frequency_global,0.15,127,17
11,6,draft_smart_frequency_global,0.15,153,5
11,7,draft_smart_frequency_global,0.15,73,7
11,8,draft_smart_frequency_global,0.15,90,8
11,9,draft_smart_frequency_global,0.15,73,16
11,10,draft_smart_frequency_global,0.15,36,13
11,11,draft_smart_frequency_global,0.15,102,5
11,12,draft_smart_frequency_global,0.15,101,20
11,13,draft_smart_frequency_global,0.15,177,6
11,14,draft_smart_frequency_global,0.15,178,9
11,15,draft_smart_frequency_global,0.15,87,16
11,16,draft_smart_frequency_global,0.15,162,15
11,17,draft_smart_frequency_global,0.15,107,21
11,18,draft_smart_frequency_global,0.15,151,100
11,0,draft_smart_mean_score_global,0.15,34,23
11,1,draft_smart_mean_score_global,0.15,96,19
11,2,draft_smart_mean_score_global,0.15,149,16
11,3,draft_smart_mean_score_global,0.15,295,22
11,4,draft_smart_mean_score_global,0.15,140,17
11,5,draft_smart_mean_score_global,0.15,127,13
11,6,draft_smart_mean_score_global,0.15,153,7
11,7,draft_smart_mean_score_global,0.15,73,12
11,8,draft_smart_mean_score_global,0.15,90,7
11,9,draft_smart_mean_score_global,0.15,73,17
11,10,draft_smart_mean_score_global,0.15,36,11
11,11,draft_smart_mean_score_global,0.15,102,8
11,12,draft_smart_mean_score_global,0.15,101,17
11,13,draft_smart_mean_score_global,0.15,177,9
11,14,draft_smart_mean_score_global,0.15,178,10
11,15,draft_smart_mean_score_global,0.15,87,13
11,16,draft_smart_mean_score_global,0.15,162,15
11,17,draft_smart_mean_score_global,0.15,107,23
11,18,draft_smart_mean_score_global,0.15,151,90
11,0,draft_smart_max_score_global,0.15,34,23
11,1,draft_smart_max_score_global,0.15,96,25
11,2,draft_smart_max_score_global,0.15,149,14
11,3,draft_smart_max_score_global,0.15,295,29
11,4,draft_smart_max_score_global,0.15,140,14
11,5,draft_smart_max_score_global,0.15,127,21
11,6,draft_smart_max_score_global,0.15,153,6
11,7,draft_smart_max_score_global,0.15,73,9
11,8,draft_smart_max_score_global,0.15,90,5
11,9,draft_smart_max_score_global,0.15,73,18
11,10,draft_smart_max_score_global,0.15,36,13
11,11,draft_smart_max_score_global,0.15,102,9
11,12,draft_smart_max_score_global,0.15,101,14
11,13,draft_smart_max_score_global,0.15,177,15
11,14,draft_smart_max_score_global,0.15,178,10
11,15,draft_smart_max_score_global,0.15,87,12
11,16,draft_smart_max_score_global,0.15,162,20
11,17,draft_smart_max_score_global,0.15,107,22
11,18,draft_smart_max_score_global,0.15,151,70
11,0,draft_smart_top2_mean_global,0.15,34,22
11,1,draft_smart_top2_mean_global,0.15,96,21
11,2,draft_smart_top2_mean_global,0.15,149,14
11,3,draft_smart_top2_mean_global,0.15,295,26
11,4,draft_smart_top2_mean_global,0.15,140,14
11,5,draft_smart_top2_mean_global,0.15,127,19
11,6,draft_smart_top2_mean_global,0.15,153,6
11,7,draft_smart_top2_mean_global,0.15,73,10
11,8,draft_smart_top2_mean_global,0.15,90,5
11,9,draft_smart_top2_mean_global,0.15,73,19
11,10,draft_smart_top2_mean_global,0.15,36,14
11,11,draft_smart_top2_mean_global,0.15,102,9
11,12,draft_smart_top2_mean_global,0.15,101,17
11,13,draft_smart_top2_mean_global,0.15,177,13
11,14,draft_smart_top2_mean_global,0.15,178,9
11,15,draft_smart_top2_mean_global,0.15,87,13
11,16,draft_smart_top2_mean_global,0.15,162,17
11,17,draft_smart_top2_mean_global,0.15,107,24
11,18,draft_smart_top2_mean_global,0.15,151,77
12,0,draft_smart_frequency_global,0.15,138,58
12,1,draft_smart_frequency_global,0.15,225,33
12,2,draft_smart_frequency_global,0.15,198,10
12,3,draft_smart_frequency_global,0.15,183,10
12,4,draft_smart_frequency_global,0.15,148,10
12,5,draft_smart_frequency_global,0.15,75,9
12,6,draft_smart_frequency_global,0.15,195,10
12,7,draft_smart_frequency_global,0.15,243,8
12,8,draft_smart_frequency_global,0.15,336,10
12,9,draft_smart_frequency_global,0.15,270,9
12,10,draft_smart_frequency_global,0.15,161,16
12,11,draft_smart_frequency_global,0.15,50,27
12,12,draft_smart_frequency_global,0.15,78,51
12,13,draft_smart_frequency_global,0.15,162,108
12,0,draft_smart_mean_score_global,0.15,138,51
12,1,draft_smart_mean_score_global,0.15,225,27
