example_id,chunk_id,method,rate,chunk_len,selected_count
54,7,offline32b_freq_boundary0p02_global,0.05,356,27
54,8,offline32b_freq_boundary0p02_global,0.05,337,24
54,9,offline32b_freq_boundary0p02_global,0.05,915,32
55,0,offline32b_mean_score_global,0.05,386,28
55,1,offline32b_mean_score_global,0.05,934,21
55,2,offline32b_mean_score_global,0.05,451,16
55,3,offline32b_mean_score_global,0.05,51,11
55,4,offline32b_mean_score_global,0.05,499,9
55,5,offline32b_mean_score_global,0.05,577,21
55,6,offline32b_mean_score_global,0.05,168,19
55,7,offline32b_mean_score_global,0.05,297,20
55,8,offline32b_mean_score_global,0.05,206,10
55,9,offline32b_mean_score_global,0.05,618,54
55,0,offline32b_top2_mean_global,0.05,386,31
55,1,offline32b_top2_mean_global,0.05,934,19
55,2,offline32b_top2_mean_global,0.05,451,23
55,3,offline32b_top2_mean_global,0.05,51,10
55,4,offline32b_top2_mean_global,0.05,499,8
55,5,offline32b_top2_mean_global,0.05,577,25
55,6,offline32b_top2_mean_global,0.05,168,18
55,7,offline32b_top2_mean_global,0.05,297,23
55,8,offline32b_top2_mean_global,0.05,206,6
55,9,offline32b_top2_mean_global,0.05,618,46
55,0,offline32b_freq_boundary0p02_global,0.05,386,27
55,1,offline32b_freq_boundary0p02_global,0.05,934,19
55,2,offline32b_freq_boundary0p02_global,0.05,451,19
55,3,offline32b_freq_boundary0p02_global,0.05,51,16
55,4,offline32b_freq_boundary0p02_global,0.05,499,16
55,5,offline32b_freq_boundary0p02_global,0.05,577,25
55,6,offline32b_freq_boundary0p02_global,0.05,168,22
55,7,offline32b_freq_boundary0p02_global,0.05,297,18
55,8,offline32b_freq_boundary0p02_global,0.05,206,15
55,9,offline32b_freq_boundary0p02_global,0.05,618,32
56,0,offline32b_mean_score_global,0.05,595,43
56,1,offline32b_mean_score_global,0.05,460,26
56,2,offline32b_mean_score_global,0.05,982,32
56,3,offline32b_mean_score_global,0.05,71,14
56,4,offline32b_mean_score_global,0.05,126,17
56,5,offline32b_mean_score_global,0.05,320,17
56,6,offline32b_mean_score_global,0.05,188,5
56,7,offline32b_mean_score_global,0.05,928,20
56,8,offline32b_mean_score_global,0.05,928,32
56,9,offline32b_mean_score_global,0.05,295,38
56,0,offline32b_top2_mean_global,0.05,595,43
56,1,offline32b_top2_mean_global,0.05,460,28
56,2,offline32b_top2_mean_global,0.05,982,36
56,3,offline32b_top2_mean_global,0.05,71,13
56,4,offline32b_top2_mean_global,0.05,126,16
56,5,offline32b_top2_mean_global,0.05,320,18
56,6,offline32b_top2_mean_global,0.05,188,6
56,7,offline32b_top2_mean_global,0.05,928,20
56,8,offline32b_top2_mean_global,0.05,928,34
56,9,offline32b_top2_mean_global,0.05,295,30
56,0,offline32b_freq_boundary0p02_global,0.05,595,32
56,1,offline32b_freq_boundary0p02_global,0.05,460,25
56,2,offline32b_freq_boundary0p02_global,0.05,982,29
56,3,offline32b_freq_boundary0p02_global,0.05,71,22
56,4,offline32b_freq_boundary0p02_global,0.05,126,18
56,5,offline32b_freq_boundary0p02_global,0.05,320,20
56,6,offline32b_freq_boundary0p02_global,0.05,188,15
56,7,offline32b_freq_boundary0p02_global,0.05,928,25
56,8,offline32b_freq_boundary0p02_global,0.05,928,33
56,9,offline32b_freq_boundary0p02_global,0.05,295,25
57,0,offline32b_mean_score_global,0.05,330,43
57,1,offline32b_mean_score_global,0.05,27,12
57,2,offline32b_mean_score_global,0.05,1042,27
57,3,offline32b_mean_score_global,0.05,207,26
57,4,offline32b_mean_score_global,0.05,970,30
57,5,offline32b_mean_score_global,0.05,939,17
57,6,offline32b_mean_score_global,0.05,913,27
57,7,offline32b_mean_score_global,0.05,252,23
57,8,offline32b_mean_score_global,0.05,129,16
57,9,offline32b_mean_score_global,0.05,934,66
57,0,offline32b_top2_mean_global,0.05,330,43
57,1,offline32b_top2_mean_global,0.05,27,12
57,2,offline32b_top2_mean_global,0.05,1042,23
57,3,offline32b_top2_mean_global,0.05,207,30
57,4,offline32b_top2_mean_global,0.05,970,33
57,5,offline32b_top2_mean_global,0.05,939,16
57,6,offline32b_top2_mean_global,0.05,913,25
57,7,offline32b_top2_mean_global,0.05,252,19
57,8,offline32b_top2_mean_global,0.05,129,17
57,9,offline32b_top2_mean_global,0.05,934,69
57,0,offline32b_freq_boundary0p02_global,0.05,330,39
57,1,offline32b_freq_boundary0p02_global,0.05,27,18
57,2,offline32b_freq_boundary0p02_global,0.05,1042,29
57,3,offline32b_freq_boundary0p02_global,0.05,207,28
57,4,offline32b_freq_boundary0p02_global,0.05,970,29
57,5,offline32b_freq_boundary0p02_global,0.05,939,23
57,6,offline32b_freq_boundary0p02_global,0.05,913,31
57,7,offline32b_freq_boundary0p02_global,0.05,252,25
57,8,offline32b_freq_boundary0p02_global,0.05,129,22
57,9,offline32b_freq_boundary0p02_global,0.05,934,43
58,0,offline32b_mean_score_global,0.05,98,16
58,1,offline32b_mean_score_global,0.05,101,8
58,2,offline32b_mean_score_global,0.05,955,21
58,3,offline32b_mean_score_global,0.05,918,31
58,4,offline32b_mean_score_global,0.05,178,13
58,5,offline32b_mean_score_global,0.05,87,9
58,6,offline32b_mean_score_global,0.05,160,7
58,7,offline32b_mean_score_global,0.05,250,13
58,8,offline32b_mean_score_global,0.05,114,13
58,9,offline32b_mean_score_global,0.05,85,16
58,0,offline32b_top2_mean_global,0.05,98,15
58,1,offline32b_top2_mean_global,0.05,101,9
58,2,offline32b_top2_mean_global,0.05,955,21
58,3,offline32b_top2_mean_global,0.05,918,32
58,4,offline32b_top2_mean_global,0.05,178,12
58,5,offline32b_top2_mean_global,0.05,87,9
58,6,offline32b_top2_mean_global,0.05,160,8
58,7,offline32b_top2_mean_global,0.05,250,13
58,8,offline32b_top2_mean_global,0.05,114,13
58,9,offline32b_top2_mean_global,0.05,85,15
58,0,offline32b_freq_boundary0p02_global,0.05,98,15
58,1,offline32b_freq_boundary0p02_global,0.05,101,12
58,2,offline32b_freq_boundary0p02_global,0.05,955,18
58,3,offline32b_freq_boundary0p02_global,0.05,918,18
58,4,offline32b_freq_boundary0p02_global,0.05,178,13
58,5,offline32b_freq_boundary0p02_global,0.05,87,12
58,6,offline32b_freq_boundary0p02_global,0.05,160,11
58,7,offline32b_freq_boundary0p02_global,0.05,250,15
58,8,offline32b_freq_boundary0p02_global,0.05,114,15
58,9,offline32b_freq_boundary0p02_global,0.05,85,18
59,0,offline32b_mean_score_global,0.05,67,21
59,1,offline32b_mean_score_global,0.05,813,27
59,2,offline32b_mean_score_global,0.05,926,17
59,3,offline32b_mean_score_global,0.05,227,12
59,4,offline32b_mean_score_global,0.05,445,25
59,5,offline32b_mean_score_global,0.05,219,14
59,6,offline32b_mean_score_global,0.05,99,9
59,7,offline32b_mean_score_global,0.05,58,9
59,8,offline32b_mean_score_global,0.05,284,8
59,9,offline32b_mean_score_global,0.05,893,59
59,0,offline32b_top2_mean_global,0.05,67,25
59,1,offline32b_top2_mean_global,0.05,813,32
59,2,offline32b_top2_mean_global,0.05,926,17
59,3,offline32b_top2_mean_global,0.05,227,11
59,4,offline32b_top2_mean_global,0.05,445,24
59,5,offline32b_top2_mean_global,0.05,219,14
59,6,offline32b_top2_mean_global,0.05,99,7
59,7,offline32b_top2_mean_global,0.05,58,8
59,8,offline32b_top2_mean_global,0.05,284,8
59,9,offline32b_top2_mean_global,0.05,893,55
59,0,offline32b_freq_boundary0p02_global,0.05,67,16
59,1,offline32b_freq_boundary0p02_global,0.05,813,23
59,2,offline32b_freq_boundary0p02_global,0.05,926,20
59,3,offline32b_freq_boundary0p02_global,0.05,227,18
59,4,offline32b_freq_boundary0p02_global,0.05,445,28
59,5,offline32b_freq_boundary0p02_global,0.05,219,15
59,6,offline32b_freq_boundary0p02_global,0.05,99,14
59,7,offline32b_freq_boundary0p02_global,0.05,58,14
59,8,offline32b_freq_boundary0p02_global,0.05,284,14
59,9,offline32b_freq_boundary0p02_global,0.05,893,39
60,0,offline32b_mean_score_global,0.05,187,24
60,1,offline32b_mean_score_global,0.05,918,29
60,2,offline32b_mean_score_global,0.05,859,32
60,3,offline32b_mean_score_global,0.05,596,27
60,4,offline32b_mean_score_global,0.05,841,18
60,5,offline32b_mean_score_global,0.05,270,10
60,6,offline32b_mean_score_global,0.05,62,8
60,7,offline32b_mean_score_global,0.05,92,26
60,8,offline32b_mean_score_global,0.05,250,11
60,9,offline32b_mean_score_global,0.05,933,65
60,0,offline32b_top2_mean_global,0.05,187,23
60,1,offline32b_top2_mean_global,0.05,918,30
60,2,offline32b_top2_mean_global,0.05,859,31
60,3,offline32b_top2_mean_global,0.05,596,24
60,4,offline32b_top2_mean_global,0.05,841,22
60,5,offline32b_top2_mean_global,0.05,270,11
60,6,offline32b_top2_mean_global,0.05,62,9
60,7,offline32b_top2_mean_global,0.05,92,29
60,8,offline32b_top2_mean_global,0.05,250,8
60,9,offline32b_top2_mean_global,0.05,933,63
60,0,offline32b_freq_boundary0p02_global,0.05,187,21
60,1,offline32b_freq_boundary0p02_global,0.05,918,31
60,2,offline32b_freq_boundary0p02_global,0.05,859,29
60,3,offline32b_freq_boundary0p02_global,0.05,596,29
60,4,offline32b_freq_boundary0p02_global,0.05,841,24
60,5,offline32b_freq_boundary0p02_global,0.05,270,20
60,6,offline32b_freq_boundary0p02_global,0.05,62,16
60,7,offline32b_freq_boundary0p02_global,0.05,92,23
60,8,offline32b_freq_boundary0p02_global,0.05,250,18
60,9,offline32b_freq_boundary0p02_global,0.05,933,39
61,0,offline32b_mean_score_global,0.05,32,13
61,1,offline32b_mean_score_global,0.05,675,23
61,2,offline32b_mean_score_global,0.05,22,7
61,3,offline32b_mean_score_global,0.05,27,6
61,4,offline32b_mean_score_global,0.05,564,15
61,5,offline32b_mean_score_global,0.05,903,12
61,6,offline32b_mean_score_global,0.05,536,24
61,7,offline32b_mean_score_global,0.05,594,37
61,8,offline32b_mean_score_global,0.05,105,14
61,9,offline32b_mean_score_global,0.05,114,27
61,0,offline32b_top2_mean_global,0.05,32,14
61,1,offline32b_top2_mean_global,0.05,675,24
61,2,offline32b_top2_mean_global,0.05,22,7
61,3,offline32b_top2_mean_global,0.05,27,6
61,4,offline32b_top2_mean_global,0.05,564,11
61,5,offline32b_top2_mean_global,0.05,903,12
61,6,offline32b_top2_mean_global,0.05,536,26
61,7,offline32b_top2_mean_global,0.05,594,36
61,8,offline32b_top2_mean_global,0.05,105,14
61,9,offline32b_top2_mean_global,0.05,114,28
61,0,offline32b_freq_boundary0p02_global,0.05,32,15
61,1,offline32b_freq_boundary0p02_global,0.05,675,20
61,2,offline32b_freq_boundary0p02_global,0.05,22,12
61,3,offline32b_freq_boundary0p02_global,0.05,27,12
61,4,offline32b_freq_boundary0p02_global,0.05,564,19
61,5,offline32b_freq_boundary0p02_global,0.05,903,14
61,6,offline32b_freq_boundary0p02_global,0.05,536,20
61,7,offline32b_freq_boundary0p02_global,0.05,594,30
61,8,offline32b_freq_boundary0p02_global,0.05,105,14
61,9,offline32b_freq_boundary0p02_global,0.05,114,22
62,0,offline32b_mean_score_global,0.05,329,16
62,1,offline32b_mean_score_global,0.05,328,9
62,2,offline32b_mean_score_global,0.05,197,15
62,3,offline32b_mean_score_global,0.05,338,8
62,4,offline32b_mean_score_global,0.05,171,10
62,5,offline32b_mean_score_global,0.05,509,13
62,6,offline32b_mean_score_global,0.05,245,9
62,7,offline32b_mean_score_global,0.05,382,9
62,8,offline32b_mean_score_global,0.05,711,39
62,9,offline32b_mean_score_global,0.05,75,36
62,0,offline32b_top2_mean_global,0.05,329,16
62,1,offline32b_top2_mean_global,0.05,328,11
62,2,offline32b_top2_mean_global,0.05,197,16
62,3,offline32b_top2_mean_global,0.05,338,8
62,4,offline32b_top2_mean_global,0.05,171,12
62,5,offline32b_top2_mean_global,0.05,509,11
62,6,offline32b_top2_mean_global,0.05,245,8
62,7,offline32b_top2_mean_global,0.05,382,8
62,8,offline32b_top2_mean_global,0.05,711,41
62,9,offline32b_top2_mean_global,0.05,75,33
62,0,offline32b_freq_boundary0p02_global,0.05,329,14
62,1,offline32b_freq_boundary0p02_global,0.05,328,12
62,2,offline32b_freq_boundary0p02_global,0.05,197,14
62,3,offline32b_freq_boundary0p02_global,0.05,338,12
62,4,offline32b_freq_boundary0p02_global,0.05,171,16
62,5,offline32b_freq_boundary0p02_global,0.05,509,14
62,6,offline32b_freq_boundary0p02_global,0.05,245,12
62,7,offline32b_freq_boundary0p02_global,0.05,382,10
62,8,offline32b_freq_boundary0p02_global,0.05,711,35
62,9,offline32b_freq_boundary0p02_global,0.05,75,25
63,0,offline32b_mean_score_global,0.05,1301,63
63,1,offline32b_mean_score_global,0.05,360,16
63,2,offline32b_mean_score_global,0.05,1191,36
63,3,offline32b_mean_score_global,0.05,303,12
63,4,offline32b_mean_score_global,0.05,940,24
63,5,offline32b_mean_score_global,0.05,335,23
63,6,offline32b_mean_score_global,0.05,910,25
63,7,offline32b_mean_score_global,0.05,187,17
63,8,offline32b_mean_score_global,0.05,817,45
63,9,offline32b_mean_score_global,0.05,109,61
63,0,offline32b_top2_mean_global,0.05,1301,62
63,1,offline32b_top2_mean_global,0.05,360,16
63,2,offline32b_top2_mean_global,0.05,1191,35
63,3,offline32b_top2_mean_global,0.05,303,11
63,4,offline32b_top2_mean_global,0.05,940,26
63,5,offline32b_top2_mean_global,0.05,335,19
63,6,offline32b_top2_mean_global,0.05,910,31
63,7,offline32b_top2_mean_global,0.05,187,17
63,8,offline32b_top2_mean_global,0.05,817,55
63,9,offline32b_top2_mean_global,0.05,109,50
63,0,offline32b_freq_boundary0p02_global,0.05,1301,47
63,1,offline32b_freq_boundary0p02_global,0.05,360,25
63,2,offline32b_freq_boundary0p02_global,0.05,1191,30
63,3,offline32b_freq_boundary0p02_global,0.05,303,24
63,4,offline32b_freq_boundary0p02_global,0.05,940,28
63,5,offline32b_freq_boundary0p02_global,0.05,335,28
63,6,offline32b_freq_boundary0p02_global,0.05,910,29
63,7,offline32b_freq_boundary0p02_global,0.05,187,27
63,8,offline32b_freq_boundary0p02_global,0.05,817,35
63,9,offline32b_freq_boundary0p02_global,0.05,109,49
64,0,offline32b_mean_score_global,0.05,494,17
64,1,offline32b_mean_score_global,0.05,592,18
64,2,offline32b_mean_score_global,0.05,308,13
64,3,offline32b_mean_score_global,0.05,82,6
64,4,offline32b_mean_score_global,0.05,70,5
64,5,offline32b_mean_score_global,0.05,104,4
64,6,offline32b_mean_score_global,0.05,159,6
64,7,offline32b_mean_score_global,0.05,157,17
64,8,offline32b_mean_score_global,0.05,97,8
64,9,offline32b_mean_score_global,0.05,224,20
64,0,offline32b_top2_mean_global,0.05,494,17
64,1,offline32b_top2_mean_global,0.05,592,18
64,2,offline32b_top2_mean_global,0.05,308,13
64,3,offline32b_top2_mean_global,0.05,82,6
64,4,offline32b_top2_mean_global,0.05,70,5
64,5,offline32b_top2_mean_global,0.05,104,4
64,6,offline32b_top2_mean_global,0.05,159,5
64,7,offline32b_top2_mean_global,0.05,157,19
64,8,offline32b_top2_mean_global,0.05,97,7
64,9,offline32b_top2_mean_global,0.05,224,20
64,0,offline32b_freq_boundary0p02_global,0.05,494,15
64,1,offline32b_freq_boundary0p02_global,0.05,592,15
64,2,offline32b_freq_boundary0p02_global,0.05,308,13
64,3,offline32b_freq_boundary0p02_global,0.05,82,7
64,4,offline32b_freq_boundary0p02_global,0.05,70,6
64,5,offline32b_freq_boundary0p02_global,0.05,104,8
64,6,offline32b_freq_boundary0p02_global,0.05,159,11
64,7,offline32b_freq_boundary0p02_global,0.05,157,16
64,8,offline32b_freq_boundary0p02_global,0.05,97,9
64,9,offline32b_freq_boundary0p02_global,0.05,224,14
65,0,offline32b_mean_score_global,0.05,933,27
65,1,offline32b_mean_score_global,0.05,502,30
65,2,offline32b_mean_score_global,0.05,989,24
65,3,offline32b_mean_score_global,0.05,436,16
65,4,offline32b_mean_score_global,0.05,961,30
65,5,offline32b_mean_score_global,0.05,612,29
65,6,offline32b_mean_score_global,0.05,121,26
65,7,offline32b_mean_score_global,0.05,288,26
65,8,offline32b_mean_score_global,0.05,92,12
65,9,offline32b_mean_score_global,0.05,561,54
65,0,offline32b_top2_mean_global,0.05,933,29
65,1,offline32b_top2_mean_global,0.05,502,32
65,2,offline32b_top2_mean_global,0.05,989,16
65,3,offline32b_top2_mean_global,0.05,436,16
65,4,offline32b_top2_mean_global,0.05,961,30
65,5,offline32b_top2_mean_global,0.05,612,28
65,6,offline32b_top2_mean_global,0.05,121,25
65,7,offline32b_top2_mean_global,0.05,288,23
65,8,offline32b_top2_mean_global,0.05,92,12
65,9,offline32b_top2_mean_global,0.05,561,63
65,0,offline32b_freq_boundary0p02_global,0.05,933,27
65,1,offline32b_freq_boundary0p02_global,0.05,502,26
65,2,offline32b_freq_boundary0p02_global,0.05,989,24
65,3,offline32b_freq_boundary0p02_global,0.05,436,26
65,4,offline32b_freq_boundary0p02_global,0.05,961,33
65,5,offline32b_freq_boundary0p02_global,0.05,612,32
65,6,offline32b_freq_boundary0p02_global,0.05,121,25
65,7,offline32b_freq_boundary0p02_global,0.05,288,23
65,8,offline32b_freq_boundary0p02_global,0.05,92,19
65,9,offline32b_freq_boundary0p02_global,0.05,561,39
66,0,offline32b_mean_score_global,0.05,308,20
66,1,offline32b_mean_score_global,0.05,121,8
66,2,offline32b_mean_score_global,0.05,403,15
66,3,offline32b_mean_score_global,0.05,294,8
66,4,offline32b_mean_score_global,0.05,967,27
66,5,offline32b_mean_score_global,0.05,379,28
66,6,offline32b_mean_score_global,0.05,511,22
66,7,offline32b_mean_score_global,0.05,264,17
66,8,offline32b_mean_score_global,0.05,724,38
66,9,offline32b_mean_score_global,0.05,763,53
66,0,offline32b_top2_mean_global,0.05,308,18
66,1,offline32b_top2_mean_global,0.05,121,8
66,2,offline32b_top2_mean_global,0.05,403,12
66,3,offline32b_top2_mean_global,0.05,294,7
66,4,offline32b_top2_mean_global,0.05,967,29
66,5,offline32b_top2_mean_global,0.05,379,23
66,6,offline32b_top2_mean_global,0.05,511,22
66,7,offline32b_top2_mean_global,0.05,264,15
66,8,offline32b_top2_mean_global,0.05,724,46
66,9,offline32b_top2_mean_global,0.05,763,56
66,0,offline32b_freq_boundary0p02_global,0.05,308,20
66,1,offline32b_freq_boundary0p02_global,0.05,121,17
66,2,offline32b_freq_boundary0p02_global,0.05,403,22
66,3,offline32b_freq_boundary0p02_global,0.05,294,16
66,4,offline32b_freq_boundary0p02_global,0.05,967,22
66,5,offline32b_freq_boundary0p02_global,0.05,379,28
66,6,offline32b_freq_boundary0p02_global,0.05,511,23
66,7,offline32b_freq_boundary0p02_global,0.05,264,18
66,8,offline32b_freq_boundary0p02_global,0.05,724,29
66,9,offline32b_freq_boundary0p02_global,0.05,763,41
67,0,offline32b_mean_score_global,0.05,309,22
67,1,offline32b_mean_score_global,0.05,453,30
67,2,offline32b_mean_score_global,0.05,324,16
67,3,offline32b_mean_score_global,0.05,853,24
67,4,offline32b_mean_score_global,0.05,180,12
67,5,offline32b_mean_score_global,0.05,549,23
67,6,offline32b_mean_score_global,0.05,818,24
67,7,offline32b_mean_score_global,0.05,803,24
67,8,offline32b_mean_score_global,0.05,73,21
67,9,offline32b_mean_score_global,0.05,457,44
67,0,offline32b_top2_mean_global,0.05,309,20
67,1,offline32b_top2_mean_global,0.05,453,30
67,2,offline32b_top2_mean_global,0.05,324,15
67,3,offline32b_top2_mean_global,0.05,853,34
67,4,offline32b_top2_mean_global,0.05,180,12
67,5,offline32b_top2_mean_global,0.05,549,19
67,6,offline32b_top2_mean_global,0.05,818,23
67,7,offline32b_top2_mean_global,0.05,803,22
67,8,offline32b_top2_mean_global,0.05,73,19
67,9,offline32b_top2_mean_global,0.05,457,46
67,0,offline32b_freq_boundary0p02_global,0.05,309,25
67,1,offline32b_freq_boundary0p02_global,0.05,453,27
67,2,offline32b_freq_boundary0p02_global,0.05,324,20
67,3,offline32b_freq_boundary0p02_global,0.05,853,24
67,4,offline32b_freq_boundary0p02_global,0.05,180,17
67,5,offline32b_freq_boundary0p02_global,0.05,549,28
67,6,offline32b_freq_boundary0p02_global,0.05,818,25
67,7,offline32b_freq_boundary0p02_global,0.05,803,22
67,8,offline32b_freq_boundary0p02_global,0.05,73,19
67,9,offline32b_freq_boundary0p02_global,0.05,457,33
68,0,offline32b_mean_score_global,0.05,54,27
68,1,offline32b_mean_score_global,0.05,210,17
68,2,offline32b_mean_score_global,0.05,252,24
68,3,offline32b_mean_score_global,0.05,155,7
68,4,offline32b_mean_score_global,0.05,177,13
68,5,offline32b_mean_score_global,0.05,510,8
68,6,offline32b_mean_score_global,0.05,243,9
68,7,offline32b_mean_score_global,0.05,286,11
68,8,offline32b_mean_score_global,0.05,914,11
68,9,offline32b_mean_score_global,0.05,399,33
68,0,offline32b_top2_mean_global,0.05,54,25
68,1,offline32b_top2_mean_global,0.05,210,16
68,2,offline32b_top2_mean_global,0.05,252,24
68,3,offline32b_top2_mean_global,0.05,155,4
68,4,offline32b_top2_mean_global,0.05,177,12
68,5,offline32b_top2_mean_global,0.05,510,8
68,6,offline32b_top2_mean_global,0.05,243,9
68,7,offline32b_top2_mean_global,0.05,286,11
68,8,offline32b_top2_mean_global,0.05,914,15
68,9,offline32b_top2_mean_global,0.05,399,36
68,0,offline32b_freq_boundary0p02_global,0.05,54,23
68,1,offline32b_freq_boundary0p02_global,0.05,210,17
68,2,offline32b_freq_boundary0p02_global,0.05,252,19
68,3,offline32b_freq_boundary0p02_global,0.05,155,10
68,4,offline32b_freq_boundary0p02_global,0.05,177,17
68,5,offline32b_freq_boundary0p02_global,0.05,510,12
68,6,offline32b_freq_boundary0p02_global,0.05,243,12
68,7,offline32b_freq_boundary0p02_global,0.05,286,13
68,8,offline32b_freq_boundary0p02_global,0.05,914,12
68,9,offline32b_freq_boundary0p02_global,0.05,399,25
69,0,offline32b_mean_score_global,0.05,48,22
69,1,offline32b_mean_score_global,0.05,895,26
69,2,offline32b_mean_score_global,0.05,63,17
69,3,offline32b_mean_score_global,0.05,83,19
69,4,offline32b_mean_score_global,0.05,180,8
69,5,offline32b_mean_score_global,0.05,309,8
69,6,offline32b_mean_score_global,0.05,531,18
69,7,offline32b_mean_score_global,0.05,961,30
69,8,offline32b_mean_score_global,0.05,1170,46
69,9,offline32b_mean_score_global,0.05,106,23
69,0,offline32b_top2_mean_global,0.05,48,22
69,1,offline32b_top2_mean_global,0.05,895,26
69,2,offline32b_top2_mean_global,0.05,63,15
69,3,offline32b_top2_mean_global,0.05,83,21
69,4,offline32b_top2_mean_global,0.05,180,8
69,5,offline32b_top2_mean_global,0.05,309,7
69,6,offline32b_top2_mean_global,0.05,531,19
69,7,offline32b_top2_mean_global,0.05,961,35
69,8,offline32b_top2_mean_global,0.05,1170,43
69,9,offline32b_top2_mean_global,0.05,106,21
69,0,offline32b_freq_boundary0p02_global,0.05,48,21
69,1,offline32b_freq_boundary0p02_global,0.05,895,21
69,2,offline32b_freq_boundary0p02_global,0.05,63,20
69,3,offline32b_freq_boundary0p02_global,0.05,83,19
69,4,offline32b_freq_boundary0p02_global,0.05,180,15
69,5,offline32b_freq_boundary0p02_global,0.05,309,14
69,6,offline32b_freq_boundary0p02_global,0.05,531,21
69,7,offline32b_freq_boundary0p02_global,0.05,961,26
69,8,offline32b_freq_boundary0p02_global,0.05,1170,41
69,9,offline32b_freq_boundary0p02_global,0.05,106,19
70,0,offline32b_mean_score_global,0.05,925,39
70,1,offline32b_mean_score_global,0.05,766,39
70,2,offline32b_mean_score_global,0.05,514,18
70,3,offline32b_mean_score_global,0.05,414,15
70,4,offline32b_mean_score_global,0.05,716,37
70,5,offline32b_mean_score_global,0.05,654,27
70,6,offline32b_mean_score_global,0.05,90,19
70,7,offline32b_mean_score_global,0.05,203,13
70,8,offline32b_mean_score_global,0.05,960,22
70,9,offline32b_mean_score_global,0.05,113,38
70,0,offline32b_top2_mean_global,0.05,925,34
70,1,offline32b_top2_mean_global,0.05,766,33
70,2,offline32b_top2_mean_global,0.05,514,15
70,3,offline32b_top2_mean_global,0.05,414,15
70,4,offline32b_top2_mean_global,0.05,716,46
70,5,offline32b_top2_mean_global,0.05,654,28
70,6,offline32b_top2_mean_global,0.05,90,21
70,7,offline32b_top2_mean_global,0.05,203,16
70,8,offline32b_top2_mean_global,0.05,960,23
70,9,offline32b_top2_mean_global,0.05,113,36
70,0,offline32b_freq_boundary0p02_global,0.05,925,33
70,1,offline32b_freq_boundary0p02_global,0.05,766,34
70,2,offline32b_freq_boundary0p02_global,0.05,514,25
70,3,offline32b_freq_boundary0p02_global,0.05,414,22
70,4,offline32b_freq_boundary0p02_global,0.05,716,26
70,5,offline32b_freq_boundary0p02_global,0.05,654,29
70,6,offline32b_freq_boundary0p02_global,0.05,90,24
70,7,offline32b_freq_boundary0p02_global,0.05,203,20
70,8,offline32b_freq_boundary0p02_global,0.05,960,26
70,9,offline32b_freq_boundary0p02_global,0.05,113,28
71,0,offline32b_mean_score_global,0.05,936,73
71,1,offline32b_mean_score_global,0.05,382,27
71,2,offline32b_mean_score_global,0.05,910,29
71,3,offline32b_mean_score_global,0.05,818,27
71,4,offline32b_mean_score_global,0.05,303,16
71,5,offline32b_mean_score_global,0.05,187,11
71,6,offline32b_mean_score_global,0.05,1191,47
71,7,offline32b_mean_score_global,0.05,817,19
71,8,offline32b_mean_score_global,0.05,150,30
71,9,offline32b_mean_score_global,0.05,915,51
71,0,offline32b_top2_mean_global,0.05,936,84
71,1,offline32b_top2_mean_global,0.05,382,21
71,2,offline32b_top2_mean_global,0.05,910,23
71,3,offline32b_top2_mean_global,0.05,818,38
71,4,offline32b_top2_mean_global,0.05,303,14
71,5,offline32b_top2_mean_global,0.05,187,9
71,6,offline32b_top2_mean_global,0.05,1191,46
71,7,offline32b_top2_mean_global,0.05,817,23
71,8,offline32b_top2_mean_global,0.05,150,28
71,9,offline32b_top2_mean_global,0.05,915,44
71,0,offline32b_freq_boundary0p02_global,0.05,936,47
71,1,offline32b_freq_boundary0p02_global,0.05,382,30
71,2,offline32b_freq_boundary0p02_global,0.05,910,31
71,3,offline32b_freq_boundary0p02_global,0.05,818,35
71,4,offline32b_freq_boundary0p02_global,0.05,303,25
71,5,offline32b_freq_boundary0p02_global,0.05,187,23
71,6,offline32b_freq_boundary0p02_global,0.05,1191,39
71,7,offline32b_freq_boundary0p02_global,0.05,817,26
71,8,offline32b_freq_boundary0p02_global,0.05,150,29
71,9,offline32b_freq_boundary0p02_global,0.05,915,45
72,0,offline32b_mean_score_global,0.05,550,39
72,1,offline32b_mean_score_global,0.05,441,18
72,2,offline32b_mean_score_global,0.05,875,23
72,3,offline32b_mean_score_global,0.05,1011,43
72,4,offline32b_mean_score_global,0.05,476,24
72,5,offline32b_mean_score_global,0.05,280,17
72,6,offline32b_mean_score_global,0.05,510,19
72,7,offline32b_mean_score_global,0.05,987,28
72,8,offline32b_mean_score_global,0.05,267,23
72,9,offline32b_mean_score_global,0.05,384,55
72,0,offline32b_top2_mean_global,0.05,550,46
72,1,offline32b_top2_mean_global,0.05,441,18
72,2,offline32b_top2_mean_global,0.05,875,23
72,3,offline32b_top2_mean_global,0.05,1011,43
72,4,offline32b_top2_mean_global,0.05,476,24
72,5,offline32b_top2_mean_global,0.05,280,17
72,6,offline32b_top2_mean_global,0.05,510,15
72,7,offline32b_top2_mean_global,0.05,987,25
72,8,offline32b_top2_mean_global,0.05,267,24
72,9,offline32b_top2_mean_global,0.05,384,54
72,0,offline32b_freq_boundary0p02_global,0.05,550,33
72,1,offline32b_freq_boundary0p02_global,0.05,441,25
72,2,offline32b_freq_boundary0p02_global,0.05,875,24
72,3,offline32b_freq_boundary0p02_global,0.05,1011,37
