part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t2,2,raw,k,40,0,1495444.26271078,31649146.375,651034.5449624956,1246314.1297910586,1045361.9318532516,0.2173722571310266,0.659806973549451,0.1434237311112357,0.5646547576555141,0.7657161478666397
t2,2,raw,k,40,1,1495444.26271078,31649146.375,526944.2749856412,1003345.7853108868,985922.8916559294,0.2173722571310266,0.5936045617654383,0.1290331634342272,0.6476336242512619,0.8048825642427745
t2,2,raw,k,40,2,1495444.26271078,31649146.375,493248.7576960921,1004363.1660737916,1003279.3439265564,0.2173722571310266,0.5743119918370228,0.1248394939630293,0.6701657360321915,0.8186369948454586
t2,2,raw,k,40,4,1495444.26271078,31649146.375,423615.41596738994,1085320.816365756,1078574.844399102,0.2173722571310266,0.5322317305278454,0.11569241258159,0.7167293850193348,0.8466152851679654
t2,2,raw,k,40,8,1495444.26271078,31649146.375,361148.25685969,1144815.9066372665,1139555.9647976905,0.2173722571310266,0.4914254522957702,0.1068222597771672,0.7585010248358977,0.8709289275366554
t2,2,raw,k,40,16,1495444.26271078,31649146.375,284655.16126240045,1224109.429521829,1217449.2756043377,0.2173722571310266,0.4362891531769492,0.0948371579878576,0.8096517748201405,0.8998199929588636
t2,2,raw,k,40,32,1495444.26271078,31649146.375,196832.5516168177,1309756.2169442773,1304183.9791546315,0.2173722571310266,0.3627967147895843,0.0788619407735332,0.868378543737885,0.9318768247520798
t2,2,raw,k,40,64,1495444.26271078,31649146.375,91087.84750923888,1408665.2601549327,1406510.8473296163,0.2173722571310266,0.2467999709556843,0.0536474667465089,0.9390897743362734,0.9690675882389964
t2,2,raw,k,41,0,1772515.1290141046,31651906.78125,455439.9212438762,1246314.1297910586,1281694.6855705604,0.236643748668588,0.5068979939339211,0.1199542414771102,0.7430544237457665,0.8623346732543269
t2,2,raw,k,41,1,1772515.1290141046,31651906.78125,431015.6257305741,1383111.0834342428,1362305.298248915,0.236643748668588,0.4931187681786187,0.1166934738406247,0.7568338804700017,0.8700634791394585
t2,2,raw,k,41,2,1772515.1290141046,31651906.78125,413006.9815994352,1413078.8706974683,1386293.5176806748,0.236643748668588,0.4827071382852701,0.1142296267129128,0.7669938186484451,0.8759453587411057
t2,2,raw,k,41,4,1772515.1290141046,31651906.78125,377610.28673291206,1436995.00506673,1415949.944460258,0.236643748668588,0.461558690980519,0.1092249788641964,0.7869635747803497,0.8872076873228458
t2,2,raw,k,41,8,1772515.1290141046,31651906.78125,324820.344874084,1484617.881459311,1466156.3451673985,0.236643748668588,0.4280816739380559,0.1013028520570257,0.8167460804383919,0.903811713060092
t2,2,raw,k,41,16,1772515.1290141046,31651906.78125,261373.9022839069,1535548.788882807,1523345.0098936409,0.236643748668588,0.3840043424836351,0.0908722271103437,0.8525406649537111,0.9233609185599372
t2,2,raw,k,41,32,1772515.1290141046,31651906.78125,183259.0070653856,1601895.5295377672,1595575.835253477,0.236643748668588,0.3215419855257571,0.076090900809156,0.8966107515441538,0.9469027554032574
t2,2,raw,k,41,64,1772515.1290141046,31651906.78125,82341.88791348413,1692207.0825068653,1691190.1777780652,0.236643748668588,0.2155338242416323,0.0510047321334164,0.9535451706077772,0.9764965608707524
t2,2,raw,k,42,0,1730313.3769399226,31659025.0625,472447.8923809826,1246314.1297910586,1252089.8298795633,0.2337833697823223,0.5225340254290635,0.1221597652907281,0.7269581922688989,0.8526275196854646
t2,2,raw,k,42,1,1730313.3769399226,31659025.0625,440425.78079527617,1405863.1467982382,1347875.3837893046,0.2337833697823223,0.5045148847816426,0.1179471898695925,0.7454647310337659,0.8642031320920283
t2,2,raw,k,42,2,1730313.3769399226,31659025.0625,419566.8205222637,1429114.5561215803,1369930.5685934946,0.2337833697823223,0.4924228367728464,0.1151202701385264,0.7575197498245827,0.8711694807892126
t2,2,raw,k,42,4,1730313.3769399226,31659025.0625,369741.8671554774,1453425.405472897,1406998.486179784,0.2337833697823223,0.4622606571645796,0.1080688541497262,0.7863150848377709,0.8872272536026465
t2,2,raw,k,42,8,1730313.3769399226,31659025.0625,316605.0570224225,1483440.794290468,1448574.5774460286,0.2337833697823223,0.4277564246006443,0.1000023383891765,0.8170244412128733,0.9041559975865368
t2,2,raw,k,42,16,1730313.3769399226,31659025.0625,256401.1117248088,1520097.754497528,1497005.0242015272,0.2337833697823223,0.3849440128472555,0.0899935085009609,0.8518181069730519,0.9230497659838204
t2,2,raw,k,42,32,1730313.3769399226,31659025.0625,179908.65503299236,1575709.226109594,1563056.992619887,0.2337833697823223,0.3224509388577447,0.0753836670756371,0.896025392029759,0.9466172016422476
t2,2,raw,k,42,64,1730313.3769399226,31659025.0625,83491.93078231998,1656435.0662697256,1651628.263636142,0.2337833697823223,0.2196644966252922,0.0513539062425983,0.9517475089223568,0.9755796117980664
t2,2,raw,k,43,0,1771353.4793419242,31664758.640625,479809.49991346896,1246314.1297910586,1268929.066786714,0.2365181788454591,0.5204533446935904,0.1230966772609559,0.7291283159972548,0.8540257569054941
t2,2,raw,k,43,1,1771353.4793419242,31664758.640625,395886.69024954736,1142790.087954633,1259128.4522044212,0.2365181788454591,0.4727514103378635,0.1118143026197338,0.776506104023561,0.8849814913802154
t2,2,raw,k,43,2,1771353.4793419242,31664758.640625,344301.87300385535,1259807.0628579482,1343429.3499798104,0.2365181788454591,0.4408766268914302,0.10427533688789,0.8056277998608347,0.8993116001155792
t2,2,raw,k,43,4,1771353.4793419242,31664758.640625,303371.2129047364,1328176.4195611104,1398079.3558131603,0.2365181788454591,0.413842002241944,0.097881156700023,0.8287347971803788,0.911488771076727
t2,2,raw,k,43,8,1771353.4793419242,31664758.640625,251680.9450649768,1417674.441867724,1468673.4985248446,0.2365181788454591,0.3769402816065382,0.0891532289390729,0.8579160241023837,0.9267965021135884
t2,2,raw,k,43,16,1771353.4793419242,31664758.640625,188436.1505849734,1510263.4234255552,1546590.3917989582,0.2365181788454591,0.3261590958560763,0.0771425553657606,0.8936202441903468,0.9455757768275982
t2,2,raw,k,43,32,1771353.4793419242,31664758.640625,119100.14230412243,1607706.344830662,1629979.8561713696,0.2365181788454591,0.2593006006846068,0.0613293058474568,0.932763198484602,0.9658868580808834
t2,2,raw,k,43,64,1771353.4793419242,31664758.640625,50528.06657696795,1702073.1052844822,1711449.2708581984,0.2365181788454591,0.1688938061358503,0.0399464554455293,0.9714748822489458,0.9856490522687714
t2,2,raw,k,44,0,2280036.957554221,31666072.046875,499543.6950741112,1246314.1297910586,1513403.7137123272,0.2683328513350417,0.4680753790486068,0.1256000010998431,0.7809054395285031,0.8977803438388876
t2,2,raw,k,44,1,2280036.957554221,31666072.046875,416554.7238306701,1644936.646725092,1754209.443593938,0.2683328513350417,0.4274300865246989,0.114693533863556,0.8173035211334885,0.9058075020770678
t2,2,raw,k,44,2,2280036.957554221,31666072.046875,392304.8585873246,1729407.3114968836,1808569.7120302096,0.2683328513350417,0.4148020557536497,0.1113050183600138,0.827939254542546,0.9107845707633232
t2,2,raw,k,44,4,2280036.957554221,31666072.046875,360249.9670597315,1801605.172350936,1860696.093613096,0.2683328513350417,0.3974944155512261,0.1066608099146164,0.8419981896055891,0.9180676672098288
t2,2,raw,k,44,8,2280036.957554221,31666072.046875,308846.4078799337,1875299.3183349967,1923244.942886233,0.2683328513350417,0.3680445015817302,0.0987584305276099,0.8645432448554558,0.930097244970482
t2,2,raw,k,44,16,2280036.957554221,31666072.046875,243316.3284215182,1971277.1440351903,2003998.9022533,0.2683328513350417,0.3266740854380752,0.0876573888028657,0.8932840419031971,0.9452630737778758
t2,2,raw,k,44,32,2280036.957554221,31666072.046875,166421.7459101081,2073488.2569503784,2093551.740182653,0.2683328513350417,0.2701681155855803,0.0724949807948939,0.9270091893209365,0.9628573837562212
t2,2,raw,k,44,64,2280036.957554221,31666072.046875,75494.80577393062,2185982.0310662687,2195262.1039343774,0.2683328513350417,0.1819648872821427,0.0488271570472768,0.9668887797963972,0.983313820506728
t2,2,raw,k,45,0,1830420.0389413536,31655361.1875,544593.4345273972,1246314.1297910586,1266070.379596144,0.2404649286156455,0.5454573771201703,0.1311633692520789,0.7024762497451844,0.8382406312054801
t2,2,raw,k,45,1,1830420.0389413536,31655361.1875,529621.9637309611,1271146.1575856544,1285972.1221448963,0.2404649286156455,0.537907516262783,0.1293478924999493,0.7106555039480038,0.8430598919874577
t2,2,raw,k,45,2,1830420.0389413536,31655361.1875,497984.5738828182,1286973.828957066,1309704.6578086428,0.2404649286156455,0.5215939724699789,0.1254250573563444,0.727939727882987,0.8533223750489347
t2,2,raw,k,45,4,1830420.0389413536,31655361.1875,413756.9544008523,1406097.1101294532,1411380.1133028269,0.2404649286156455,0.4754417024688949,0.1143270550450837,0.7739551875534788,0.8797534024682196
t2,2,raw,k,45,8,1830420.0389413536,31655361.1875,360847.0304735899,1462598.6508075446,1466085.8461853638,0.2404649286156455,0.4440032887992571,0.1067672191462252,0.8028610795354435,0.8960277004226828
t2,2,raw,k,45,16,1830420.0389413536,31655361.1875,293055.5471692458,1535926.6510308832,1536645.5905627608,0.2404649286156455,0.4001285979885467,0.0962168947523942,0.83989710507172,0.916459115213618
t2,2,raw,k,45,32,1830420.0389413536,31655361.1875,205449.203751944,1624492.1596551985,1624731.5149248838,0.2404649286156455,0.3350247180548821,0.0805616949115439,0.8877584382922468,0.9422093592633832
t2,2,raw,k,45,64,1830420.0389413536,31655361.1875,96074.6801250577,1732997.9750917256,1733671.6758066714,0.2404649286156455,0.2291021119781022,0.0550910230025079,0.9475122222871732,0.9734024733079616
t2,2,raw,k,46,0,2308830.108525276,31653847.3125,598736.1954505444,1246314.1297910586,1478204.0346674249,0.2700739753399854,0.5092391306565496,0.1375322364150925,0.7406755078081616,0.8714142053831665
t2,2,raw,k,46,1,2308830.108525276,31653847.3125,544895.5813013911,1530212.104819961,1647073.329361651,0.2700739753399854,0.4858035168379216,0.131202887026563,0.7639949430279072,0.8762764287707101
t2,2,raw,k,46,2,2308830.108525276,31653847.3125,515688.2761491537,1625011.0402156636,1709076.4479941428,0.2700739753399854,0.4726042691795454,0.1276381137399684,0.7766452047532677,0.8823427932466458
t2,2,raw,k,46,4,2308830.108525276,31653847.3125,458363.04193778336,1744148.7227823064,1797307.9065380618,0.2700739753399854,0.4455626803662347,0.1203348843496482,0.8014738978648566,0.8956425939087956
t2,2,raw,k,46,8,2308830.108525276,31653847.3125,393031.230262816,1846467.6655130836,1881133.2989332527,0.2700739753399854,0.4125889018316537,0.1114295248988337,0.82977039808535,0.9110720617654678
t2,2,raw,k,46,16,2308830.108525276,31653847.3125,312977.5089299455,1952825.8242018367,1974339.2301516235,0.2700739753399854,0.3681803245009837,0.0994359238799465,0.8644432486503504,0.9298096124393508
t2,2,raw,k,46,32,2308830.108525276,31653847.3125,215668.2037286796,2065515.2990649045,2079338.6074504107,0.2700739753399854,0.3056307674483378,0.0825429163509832,0.90658983398894,0.9521711544243908
t2,2,raw,k,46,64,2308830.108525276,31653847.3125,96823.11924432404,2196263.1607171,2204135.0907083154,0.2700739753399854,0.2047828327313899,0.0553065137171497,0.9580639914185076,0.9788136827023718
t2,2,raw,k,47,0,1576501.8419722917,31648367.1875,595287.0330002606,1246314.1297910586,1113764.479598295,0.223188383605944,0.6144916275566336,0.1371473930937508,0.6224000396627996,0.7945703637963419
t2,2,raw,k,47,1,1576501.8419722917,31648367.1875,492791.855407238,1023596.2705636472,1053653.1302125342,0.223188383605944,0.5590935981814817,0.124783196462556,0.687414348472484,0.8294420960487775
t2,2,raw,k,47,2,1576501.8419722917,31648367.1875,469407.7535586059,1057523.958394453,1082309.0325092822,0.223188383605944,0.5456672490245081,0.1217865912964821,0.7022472533420254,0.8382217662845867
t2,2,raw,k,47,4,1576501.8419722917,31648367.1875,420890.8077605963,1125888.2314475626,1140749.64119336,0.223188383605944,0.5166988312395485,0.1153211769554353,0.7330223177956846,0.8562398962222537
t2,2,raw,k,47,8,1576501.8419722917,31648367.1875,367248.7882974893,1196146.04103072,1202699.5544998497,0.223188383605944,0.4826507045854126,0.1077220306026882,0.7670482973632047,0.8758259427670159
t2,2,raw,k,47,16,1576501.8419722917,31648367.1875,302467.25635528564,1267399.4374500066,1270717.0133648217,0.223188383605944,0.4380179842094604,0.0977605258860434,0.8081402455090809,0.898969274412271
t2,2,raw,k,47,32,1576501.8419722917,31648367.1875,214808.8860708252,1357550.1624925437,1359621.5767407415,0.223188383605944,0.3691296069453672,0.0823854403152339,0.8637433332763587,0.9293790186950548
t2,2,raw,k,47,64,1576501.8419722917,31648367.1875,96850.13496391848,1474006.9346287549,1476829.3261824548,0.223188383605944,0.2478579616945556,0.0553190178344718,0.9385664308246202,0.9687981552558272
t2,2,raw,k,48,0,2196582.3254422545,31662998.34375,558526.5301671326,1246314.1297910586,1442184.9845028743,0.2633890544974771,0.5042526173712067,0.1328146201172802,0.7457292978742873,0.8716326056317434
t2,2,raw,k,48,1,2196582.3254422545,31662998.34375,513927.0449196398,1490438.8691821024,1586547.092536606,0.2633890544974771,0.4837010096611816,0.1274015515941337,0.7660333332527535,0.8768436094673276
t2,2,raw,k,48,2,2196582.3254422545,31662998.34375,489933.31860123575,1568176.653011851,1637412.8430022525,0.2633890544974771,0.472274770058508,0.1243920051487238,0.7769565415661834,0.8822404341783326
t2,2,raw,k,48,4,2196582.3254422545,31662998.34375,441662.3937834948,1669745.08830633,1712332.521051377,0.2633890544974771,0.4484060551951271,0.1181052469087881,0.7989320096643445,0.8941065476582625
t2,2,raw,k,48,8,2196582.3254422545,31662998.34375,383709.3799102456,1751060.9144072086,1781966.940630734,0.2633890544974771,0.4179530179399277,0.1100842502195646,0.8253152747949065,0.9086053154757628
t2,2,raw,k,48,16,2196582.3254422545,31662998.34375,312355.13357411325,1845709.925609872,1864968.5748799443,0.2633890544974771,0.3770948329300352,0.099322651501326,0.8577994869774688,0.9262240467299429
t2,2,raw,k,48,32,2196582.3254422545,31662998.34375,222067.3646462932,1950129.2901754973,1962322.1337765008,0.2633890544974771,0.3179571729908945,0.0837464391647624,0.8989032361436384,0.9481233829292464
t2,2,raw,k,48,64,2196582.3254422545,31662998.34375,100890.48256606422,2082973.5620949268,2089332.7237089872,0.2633890544974771,0.2143144022484656,0.0564480677734153,0.9540693369888829,0.976769263750508
t2,2,raw,k,49,0,2173210.139100164,31658162.140625,545188.256588459,1246314.1297910586,1437168.018215824,0.2620040543189799,0.5008669609755715,0.131229174450026,0.7491322874030955,0.8732587048386415
t2,2,raw,k,49,1,2173210.139100164,31658162.140625,501978.4048137665,1501011.2163409702,1586121.4983616471,0.2620040543189799,0.4806087305733119,0.1259214359513059,0.7690152480967096,0.8782003817684693
t2,2,raw,k,49,2,2173210.139100164,31658162.140625,477174.1562285423,1556733.3945830464,1626384.7143258825,0.2620040543189799,0.4685841515797092,0.1227709475035032,0.7804288928883241,0.8842301144278423
t2,2,raw,k,49,4,2173210.139100164,31658162.140625,423098.41713659465,1653536.6867655814,1701824.2340658605,0.2620040543189799,0.4412348825697743,0.1156053281402398,0.8053117784036374,0.89775312381275
t2,2,raw,k,49,8,2173210.139100164,31658162.140625,367769.4293720871,1733791.2092821002,1769615.9824278504,0.2620040543189799,0.4113741061734245,0.1077816836592837,0.830771344770016,0.911653434415078
t2,2,raw,k,49,16,2173210.139100164,31658162.140625,289933.48495173454,1831831.9187754092,1857554.3050068768,0.2620040543189799,0.3652568139771518,0.0956987661296472,0.8665874598432604,0.9309960679276574
t2,2,raw,k,49,32,2173210.139100164,31658162.140625,198482.03699526936,1941999.0517962875,1958363.5988017025,0.2620040543189799,0.3022106346670656,0.0791804115410832,0.9086687322941294,0.9532744652752642
t2,2,raw,k,49,64,2173210.139100164,31658162.140625,89115.84478151985,2066655.811204404,2075375.0838873985,0.2620040543189799,0.2025007345495575,0.0530560134545555,0.9589934525068896,0.9792907681414272
t2,2,raw,v,40,0,3875235.446943965,24667869.18041992,1426811.9709836256,2576515.463537113,2512469.475278903,0.3963539847155843,0.6067842859384739,0.2405013695945146,0.6318128303381363,0.7951249301536178
t2,2,raw,v,40,1,3875235.446943965,24667869.18041992,1301979.1367687322,2685732.105378559,2629494.243524559,0.3963539847155843,0.579632816513401,0.2297397764970036,0.6640257980207419,0.8150642261568465
t2,2,raw,v,40,2,3875235.446943965,24667869.18041992,1193761.8567939978,2815130.876954881,2748302.240781013,0.3963539847155843,0.5550214939474349,0.2199849807288623,0.6919511412563575,0.8320820432920641
t2,2,raw,v,40,4,3875235.446943965,24667869.18041992,1065487.7090742448,2912825.55131201,2861286.660876751,0.3963539847155843,0.5243547121114865,0.2078300795497807,0.7250521358864801,0.8516381060038957
t2,2,raw,v,40,8,3875235.446943965,24667869.18041992,926380.1209317234,3042769.4290649444,2995812.406361155,0.3963539847155843,0.4889287399837633,0.1937888543345344,0.7609486872178896,0.8724309134847793
