example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
4,6,preprocess,v,1,0.3849367749232265,0.9788004829348262,0.37677630119422856,0.041949614606551
4,6,preprocess,v,2,0.3849367749232265,0.9619833357642116,0.37030276279896296,0.07458806171196009
4,6,preprocess,v,4,0.3849367749232265,0.9386054843110669,0.36130376805595515,0.11901974482118738
4,6,preprocess,v,8,0.3849367749232265,0.9034956445465294,0.34778869956892283,0.18369562028545128
4,6,preprocess,v,16,0.3849367749232265,0.8478236755077839,0.3263585113535224,0.2811950152484719
4,6,preprocess,v,32,0.3849367749232265,0.7563211197935263,0.2911358126596433,0.42797836375426634
4,6,preprocess,v,64,0.3849367749232265,0.5815060932410266,0.2238430801304058,0.6618506635235584
4,7,preprocess,v,1,0.8897284791484049,0.9603986554456457,0.8544940350858274,0.07763442261819575
4,7,preprocess,v,2,0.8897284791484049,0.9423980233272727,0.8384783600474375,0.111885965628849
4,7,preprocess,v,4,0.8897284791484049,0.9137560006345817,0.8129947367573354,0.16504997130429433
4,7,preprocess,v,8,0.8897284791484049,0.8767978644511042,0.7801120304586502,0.2312255048939832
4,7,preprocess,v,16,0.8897284791484049,0.8178881810317709,0.7276984074228527,0.33105892332854125
4,7,preprocess,v,32,0.8897284791484049,0.722145815525377,0.6425136981707783,0.47850542111918803
4,7,preprocess,v,64,0.8897284791484049,0.5517245622148148,0.4908850556482067,0.695600007448871
4,8,preprocess,v,1,0.8527623700489549,0.9749007308068677,0.8313586577653227,0.04956856507223539
4,8,preprocess,v,2,0.8527623700489549,0.9593465718358483,0.818094656297078,0.07965415510680574
4,8,preprocess,v,4,0.8527623700489549,0.9345146563275103,0.7969189331753322,0.12668235710907527
4,8,preprocess,v,8,0.8527623700489549,0.8999829443388544,0.7674715886180382,0.19003069989916643
4,8,preprocess,v,16,0.8527623700489549,0.8447424064130334,0.720364536573636,0.28641026680751736
4,8,preprocess,v,32,0.8527623700489549,0.7511613153938105,0.6405621036043164,0.4357566782558403
4,8,preprocess,v,64,0.8527623700489549,0.5757917563120594,0.49101354276732206,0.668463853363074
4,9,preprocess,v,1,0.8854420909063768,0.9574127167547192,0.8477335177836532,0.08336088979634793
4,9,preprocess,v,2,0.8854420909063768,0.9393975344327714,0.8317821170804482,0.11753227230162999
4,9,preprocess,v,4,0.8854420909063768,0.9115785195766251,0.8071499903992664,0.16902460264648866
4,9,preprocess,v,8,0.8854420909063768,0.873398723916149,0.7733439922992763,0.23717466906164242
4,9,preprocess,v,16,0.8854420909063768,0.8180489259316187,0.7243349514406082,0.3307959547821251
4,9,preprocess,v,32,0.8854420909063768,0.7261438963103992,0.6429583698479832,0.4727150418511522
4,9,preprocess,v,64,0.8854420909063768,0.5571753068577621,0.49334646870553894,0.6895556774279588
4,10,preprocess,v,1,0.36489441571318226,0.9853849258798186,0.3595614567814938,0.029016547848824348
4,10,preprocess,v,2,0.36489441571318226,0.9715328337138376,0.354506905704183,0.05612395301596085
4,10,preprocess,v,4,0.36489441571318226,0.9505902547238606,0.3468650755801082,0.09637816762402573
