part,target,source,context_index,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t2,2,preprocess,40,mean,0.391231688343082,0.6093483354325475,0.2383963780603221,0.6286946061055836,0.7938962223873285
t2,2,preprocess,40,oracle_r4,0.391231688343082,0.4594403656847021,0.1797476299597889,0.7889145503795072,0.8882295712629195
t2,2,preprocess,40,oracle_r8,0.391231688343082,0.4430988389482129,0.1733543068645686,0.8036634189227457,0.8964874840576942
t2,2,preprocess,40,position_r4,0.391231688343082,0.5255336464558638,0.2056054157840239,0.7238143864428033,0.850790048185241
t2,2,preprocess,40,position_r8,0.391231688343082,0.5222741598065355,0.2043302013190754,0.7272297019983774,0.8528466498350904
t2,2,preprocess,40,cached_prefix_r4,0.391231688343082,0.5827983550779565,0.2280091844207199,0.6603460773184281,0.8128131606170412
t2,2,preprocess,40,cached_prefix_r8,0.391231688343082,0.5804120653829774,0.2270755922744775,0.6631218343578664,0.8144708782078665
t2,2,preprocess,41,mean,0.4048205607659527,0.4859620088027404,0.1967274129144742,0.7638409260004052,0.8768802165698486
t2,2,preprocess,41,oracle_r4,0.4048205607659527,0.4046483376542789,0.1638099669622157,0.8362597228336287,0.9151104523163588
t2,2,preprocess,41,oracle_r8,0.4048205607659527,0.3784539702985749,0.1532059484803703,0.8567725923652454,0.9261104382179964
t2,2,preprocess,41,position_r4,0.4048205607659527,0.4372500867130414,0.1770078252981348,0.8088123616694377,0.9030875147187156
t2,2,preprocess,41,position_r8,0.4048205607659527,0.4282414345152023,0.1733609376636602,0.8166092737643618,0.9076344699217186
t2,2,preprocess,41,cached_prefix_r4,0.4048205607659527,0.4700322633082475,0.1902787244105346,0.7790696714493263,0.8853098667323451
t2,2,preprocess,41,cached_prefix_r8,0.4048205607659527,0.4677747050647631,0.1893648184164455,0.7811868253015739,0.886470505875096
t2,2,preprocess,42,mean,0.3901370351034041,0.5802979489369993,0.2263957212748674,0.6632542904595118,0.8146817439771196
t2,2,preprocess,42,oracle_r4,0.3901370351034041,0.474622935327454,0.1851679847807276,0.7747330692611514,0.8807840221937245
t2,2,preprocess,42,oracle_r8,0.3901370351034041,0.4551851404443299,0.1775845811160774,0.7928064879186756,0.8908138729063764
t2,2,preprocess,42,position_r4,0.3901370351034041,0.5116079640753061,0.1995972142396287,0.7382572910947203,0.860501386495085
t2,2,preprocess,42,position_r8,0.3901370351034041,0.5019900741678858,0.1958449191871969,0.7480059654369204,0.8666278593947008
t2,2,preprocess,42,cached_prefix_r4,0.3901370351034041,0.5545188248020164,0.2163383302172826,0.6925088729401907,0.8324748425487072
t2,2,preprocess,42,cached_prefix_r8,0.3901370351034041,0.5528050347988718,0.2156697172666659,0.6944065935010182,0.8335655929366862
t2,2,preprocess,43,mean,0.3780176187846782,0.5391654847482936,0.2038140526754367,0.7093005800561376,0.8424444275516773
t2,2,preprocess,43,oracle_r4,0.3780176187846782,0.4337728278961844,0.1639737714948117,0.8118411337789472,0.9012574110408932
t2,2,preprocess,43,oracle_r8,0.3780176187846782,0.387440346575929,0.1464592772337431,0.849889977845124,0.921903005071154
t2,2,preprocess,43,position_r4,0.3780176187846782,0.4807402994895147,0.1817283032668594,0.7688887644467317,0.878010847168308
t2,2,preprocess,43,position_r8,0.3780176187846782,0.4706949037484997,0.1779309666890912,0.7784463075851906,0.883263024204899
t2,2,preprocess,43,cached_prefix_r4,0.3780176187846782,0.5296605151123108,0.2002210066870218,0.7194597387309616,0.8484372286230125
t2,2,preprocess,43,cached_prefix_r8,0.3780176187846782,0.5284244076725444,0.1997537362960793,0.7207676453759206,0.8491874077703453
t2,2,preprocess,44,mean,0.3857607530452782,0.5307833623250541,0.2047553895544176,0.7182690222789103,0.8475100841059299
t2,2,preprocess,44,oracle_r4,0.3857607530452782,0.4886517661897217,0.1885026733022522,0.7612194513996655,0.8725843854333283
t2,2,preprocess,44,oracle_r8,0.3857607530452782,0.4691629063536401,0.1809846360558915,0.7798861673018055,0.883113365407652
t2,2,preprocess,44,position_r4,0.3857607530452782,0.5223434003216751,0.2014995834563206,0.7271573721403901,0.8535424205432334
t2,2,preprocess,44,position_r8,0.3857607530452782,0.5232116346212887,0.2018345141735593,0.7262495853969191,0.8530192422923484
t2,2,preprocess,44,cached_prefix_r4,0.3857607530452782,0.5247805997831032,0.2024397593558826,0.7246053220912865,0.8512378050154877
t2,2,preprocess,44,cached_prefix_r8,0.3857607530452782,0.5233268049746037,0.2018789423757825,0.7261290551950732,0.8521323131853008
t2,2,preprocess,45,mean,0.384524947334239,0.5657649305521555,0.2175507301241269,0.6799100433573146,0.8248942350382457
t2,2,preprocess,45,oracle_r4,0.384524947334239,0.5369795407790994,0.2064820296376469,0.7116529727846675,0.8436618160590545
t2,2,preprocess,45,oracle_r8,0.384524947334239,0.5125631405466116,0.1970933146241578,0.7372790269529945,0.8587454117864051
t2,2,preprocess,45,position_r4,0.384524947334239,0.5890384560875496,0.2264999813049064,0.6530336972499959,0.8090446418456244
t2,2,preprocess,45,position_r8,0.384524947334239,0.5936922664119292,0.228289487474792,0.6475294928026669,0.8057935641449735
t2,2,preprocess,45,cached_prefix_r4,0.384524947334239,0.5670050951561157,0.2180276043531505,0.678505222067004,0.824286802574167
t2,2,preprocess,45,cached_prefix_r8,0.384524947334239,0.5635573475971396,0.2167018594046134,0.6824031159692768,0.8265735277555418
t2,2,preprocess,46,mean,0.4030965207289241,0.5597252878400383,0.225623316092315,0.6867076021523862,0.8289159645610868
t2,2,preprocess,46,oracle_r4,0.4030965207289241,0.5219492896976204,0.2103959426740441,0.7275689389841495,0.8529839938823641
t2,2,preprocess,46,oracle_r8,0.4030965207289241,0.4645850028138445,0.1872725982170981,0.7841607751604601,0.8857311214527815
t2,2,preprocess,46,position_r4,0.4030965207289241,0.540840058332727,0.2180107457847506,0.7074920313026525,0.8415183308733675
t2,2,preprocess,46,position_r8,0.4030965207289241,0.54067515715282,0.217944274692866,0.7076703744377735,0.8415164048321538
t2,2,preprocess,46,cached_prefix_r4,0.4030965207289241,0.5572685106222283,0.2246329977436097,0.6894518070688834,0.8304948073320674
t2,2,preprocess,46,cached_prefix_r8,0.4030965207289241,0.5490688983256867,0.2213277625555477,0.6985233448914168,0.8360775226884477
t2,2,preprocess,47,mean,0.3891641498462776,0.5601532340039551,0.2179915570947922,0.6862283544349104,0.8284444960293527
t2,2,preprocess,47,oracle_r4,0.3891641498462776,0.5054988418309196,0.1967220270294077,0.7444709209075989,0.8632250314341224
t2,2,preprocess,47,oracle_r8,0.3891641498462776,0.4967628015176429,0.1933222733278686,0.7532267190283428,0.8680191881387622
t2,2,preprocess,47,position_r4,0.3891641498462776,0.5603305314100201,0.2180605548890934,0.6860296955697645,0.8284203022635168
t2,2,preprocess,47,position_r8,0.3891641498462776,0.5569762033233112,0.2167551706509238,0.6897775089315494,0.8307289403005536
t2,2,preprocess,47,cached_prefix_r4,0.3891641498462776,0.5567632080045655,0.2166722805087829,0.690014730212465,0.8307171782816275
t2,2,preprocess,47,cached_prefix_r8,0.3891641498462776,0.5565835410451804,0.2166023605692783,0.690214761837608,0.8308425934368832
t2,2,preprocess,48,mean,0.3869683311292249,0.5517704518235944,0.2135176909085947,0.6955493684943864,0.834041911282448
t2,2,preprocess,48,oracle_r4,0.3869683311292249,0.5189110608673729,0.2008021472283429,0.7307313109094975,0.8548847716202886
t2,2,preprocess,48,oracle_r8,0.3869683311292249,0.4868333575857804,0.1883890919230066,0.7629932819417556,0.8735963446882933
t2,2,preprocess,48,position_r4,0.3869683311292249,0.5524181936163475,0.213768346469139,0.6948341393616516,0.8341176757435308
t2,2,preprocess,48,position_r8,0.3869683311292249,0.553003182530372,0.2139947186529281,0.6941874801112802,0.8337303600826651
t2,2,preprocess,48,cached_prefix_r4,0.3869683311292249,0.5525110350196174,0.2138042731520221,0.6947315561815511,0.8336109689597395
t2,2,preprocess,48,cached_prefix_r8,0.3869683311292249,0.5518204659767096,0.2135370448019586,0.695494173329247,0.8340536088761696
t2,2,preprocess,49,mean,0.407584080676472,0.5433282496594546,0.2214519451430054,0.7047944131219934,0.8404885337360507
t2,2,preprocess,49,oracle_r4,0.407584080676472,0.5175285245692015,0.2109363879103889,0.7321642262572254,0.8559215041313817
t2,2,preprocess,49,oracle_r8,0.407584080676472,0.4940507303824132,0.2013672127504554,0.755913875808604,0.8697424064395285
t2,2,preprocess,49,position_r4,0.407584080676472,0.5626776589242873,0.2293384563298451,0.6833938521474834,0.8269728023706883
t2,2,preprocess,49,position_r8,0.407584080676472,0.5675775627763533,0.2313355791367925,0.6778557102328547,0.8235378373046616
t2,2,preprocess,49,cached_prefix_r4,0.407584080676472,0.5439147208607394,0.2216909814684244,0.7041567764309838,0.8399198327637084
t2,2,preprocess,49,cached_prefix_r8,0.407584080676472,0.5456438858879459,0.2223957616063762,0.7022727497931023,0.8387269964026159
t3,3,preprocess,40,mean,0.3789912630531128,0.6532358081101763,0.2475706639871966,0.5732829790026448,0.7571945719941046
t3,3,preprocess,40,oracle_r4,0.3789912630531128,0.4311050772940847,0.163385057752295,0.8141484123312612,0.9023019070384918
t3,3,preprocess,40,oracle_r8,0.3789912630531128,0.4121057385409853,0.1561844743610839,0.8301688602615891,0.9111409765059852
t3,3,preprocess,40,position_r4,0.3789912630531128,0.5869177335854103,0.222436693159805,0.6555275740029652,0.8124806612904929
t3,3,preprocess,40,position_r8,0.3789912630531128,0.5921287119586572,0.2244116084352243,0.6493835884741815,0.808259677406689
t3,3,preprocess,40,cached_prefix_r4,0.3789912630531128,0.5931962132141069,0.2248161820843379,0.6481182526284439,0.8061243839501296
t3,3,preprocess,40,cached_prefix_r8,0.3789912630531128,0.5757338848067296,0.2181981121853778,0.6685304938853515,0.8189821860003745
t3,3,preprocess,41,mean,0.3825957188442095,0.6816310067787505,0.2607891050250183,0.535379170597787,0.7317725700511835
t3,3,preprocess,41,oracle_r4,0.3825957188442095,0.4771297606929736,0.1825478037742939,0.7723471914610657,0.8788331780828917
t3,3,preprocess,41,oracle_r8,0.3825957188442095,0.4748404779997798,0.1816719340166538,0.7745265204529406,0.8800720039057851
t3,3,preprocess,41,position_r4,0.3825957188442095,0.565501542046346,0.2163584689867307,0.6802080059432047,0.8255949896479265
t3,3,preprocess,41,position_r8,0.3825957188442095,0.5665052888330538,0.2167424982101287,0.6790717577241783,0.8249800759948318
t3,3,preprocess,41,cached_prefix_r4,0.3825957188442095,0.6348098778702,0.242875541553154,0.5970164189584217,0.7728936247971019
t3,3,preprocess,41,cached_prefix_r8,0.3825957188442095,0.6257152193068595,0.23939596412247,0.6084804643277688,0.7802892060908994
t3,3,preprocess,42,mean,0.3585216451099695,0.5508104548198184,0.1974774704057718,0.6966078428611848,0.8357667896666847
t3,3,preprocess,42,oracle_r4,0.3585216451099695,0.4506997064398147,0.1615856002033826,0.7968697746150648,0.8927007983136299
t3,3,preprocess,42,oracle_r8,0.3585216451099695,0.4028278194653575,0.1444224925307817,0.8377297478647854,0.9152759298303748
t3,3,preprocess,42,position_r4,0.3585216451099695,0.5728485861757714,0.2053786175146576,0.6718444973164199,0.8199297364098754
t3,3,preprocess,42,position_r8,0.3585216451099695,0.5546314434142796,0.1988473775226044,0.6923839619761928,0.8325374439507814
t3,3,preprocess,42,cached_prefix_r4,0.3585216451099695,0.5581214715934771,0.2000986281668905,0.6885004229463314,0.830713064138942
t3,3,preprocess,42,cached_prefix_r8,0.3585216451099695,0.5580370162263081,0.2000683490897147,0.6885946885212393,0.8308001759509572
t3,3,preprocess,43,mean,0.3396964263727774,0.5495773329663037,0.1866894560241353,0.6979647550896445,0.8354431197046595
t3,3,preprocess,43,oracle_r4,0.3396964263727774,0.4905316709849479,0.1666318556562538,0.7593786797607147,0.8714380092661835
t3,3,preprocess,43,oracle_r8,0.3396964263727774,0.4470730913039054,0.151869131443367,0.8001256510319699,0.894497436845733
t3,3,preprocess,43,position_r4,0.3396964263727774,0.5171180775463114,0.1756631629552427,0.7325888938748071,0.8560637557932977
t3,3,preprocess,43,position_r8,0.3396964263727774,0.5205550968551403,0.1768307061318261,0.7290223911381355,0.8538428735264912
t3,3,preprocess,43,cached_prefix_r4,0.3396964263727774,0.5341322764080585,0.181442825506174,0.7147027112991454,0.8454234337630909
t3,3,preprocess,43,cached_prefix_r8,0.3396964263727774,0.5267117760035713,0.178922108036872,0.7225747050191638,0.8500915070271451
t3,3,preprocess,44,mean,0.3869323968847208,0.6815092360867226,0.2636980022181107,0.5355451611284918,0.7318128779757767
t3,3,preprocess,44,oracle_r4,0.3869323968847208,0.4512616955221953,0.1746077694706661,0.7963628821544335,0.8923925969999054
t3,3,preprocess,44,oracle_r8,0.3869323968847208,0.438709551732188,0.169750938387957,0.8075339292189426,0.8986304845664558
t3,3,preprocess,44,position_r4,0.3869323968847208,0.6108251685240418,0.236348046534521,0.626892613497576,0.7945091763518403
t3,3,preprocess,44,position_r8,0.3869323968847208,0.6156748698075135,0.2382245530763097,0.6209444546875014,0.7903217608509283
t3,3,preprocess,44,cached_prefix_r4,0.3869323968847208,0.6208609255831247,0.2402312060679447,0.6145317110840658,0.7851015395704577
t3,3,preprocess,44,cached_prefix_r8,0.3869323968847208,0.6020745871356271,0.2329621631037669,0.6375061915254641,0.8001844410601722
t3,3,preprocess,45,mean,0.3867688380983192,0.5626956246964832,0.2176331329668667,0.6833736339474346,0.8324678256653656
t3,3,preprocess,45,oracle_r4,0.3867688380983192,0.4653919856917508,0.179999117566268,0.7834102996538892,0.8851220135193338
t3,3,preprocess,45,oracle_r8,0.3867688380983192,0.4488484202524691,0.1736005819833136,0.7985350956368629,0.8936088611586855
t3,3,preprocess,45,position_r4,0.3867688380983192,0.5278161005955162,0.2041428199569133,0.721410163952144,0.8534341163438423
t3,3,preprocess,45,position_r8,0.3867688380983192,0.5298182534449,0.2049171902881648,0.7192926183165957,0.852025810991871
t3,3,preprocess,45,cached_prefix_r4,0.3867688380983192,0.5508910496081517,0.2130674911757083,0.696519051461629,0.840872657757538
t3,3,preprocess,45,cached_prefix_r8,0.3867688380983192,0.5488658708621493,0.2122842151451756,0.6987462558027344,0.8422100391135793
t3,3,preprocess,46,mean,0.3662128928241287,0.7223573728429828,0.2645365831616664,0.4781998258993838,0.6960732604896078
t3,3,preprocess,46,oracle_r4,0.3662128928241287,0.5377861365239759,0.196944216777157,0.7107860713626155,0.8432613025636458
t3,3,preprocess,46,oracle_r8,0.3662128928241287,0.5031269554963671,0.1842515778301212,0.7468632666529567,0.8645603661504038
t3,3,preprocess,46,position_r4,0.3662128928241287,0.6100187681619754,0.2233967377656085,0.6278771024901462,0.792433641703933
t3,3,preprocess,46,position_r8,0.3662128928241287,0.622446142596162,0.2279478025073606,0.6125607995671584,0.7827959838255569
t3,3,preprocess,46,cached_prefix_r4,0.3662128928241287,0.8028992850846672,0.2940320698372808,0.3553527380105302,0.621126717367076
t3,3,preprocess,46,cached_prefix_r8,0.3662128928241287,0.8150341966800909,0.2984760309168059,0.3357192582420389,0.6121862682200626
t3,3,preprocess,47,mean,0.3892342239356687,0.664947600489663,0.258820363234479,0.5578446886030395,0.7470927617816168
t3,3,preprocess,47,oracle_r4,0.3892342239356687,0.4040024654591723,0.1572515861110977,0.8367820079029102,0.914972276906128
t3,3,preprocess,47,oracle_r8,0.3892342239356687,0.3790496506682568,0.1475390966109452,0.8563213623282724,0.9255441834160676
t3,3,preprocess,47,position_r4,0.3892342239356687,0.5411915565886812,0.2106502755293318,0.7071116990771202,0.8489831537906437
t3,3,preprocess,47,position_r8,0.3892342239356687,0.5539029928565479,0.2155980015601626,0.6931914745045591,0.8396425319810104
t3,3,preprocess,47,cached_prefix_r4,0.3892342239356687,0.5976289410136261,0.2326176370569342,0.6428396488629319,0.8038303964610973
t3,3,preprocess,47,cached_prefix_r8,0.3892342239356687,0.574630405544372,0.2236658199519021,0.6697998970239105,0.8211840634642766
t3,3,preprocess,48,mean,0.3318086935412215,0.4840000288469386,0.1605954172456162,0.7657439720761625,0.8752809600303538
t3,3,preprocess,48,oracle_r4,0.3318086935412215,0.4008841620485878,0.1330168500707092,0.8392918886186016,0.9161375427356367
t3,3,preprocess,48,oracle_r8,0.3318086935412215,0.3884515045179895,0.128891586218236,0.8491054286377103,0.9214848515832366
t3,3,preprocess,48,position_r4,0.3318086935412215,0.4105274444910353,0.1362165750193867,0.8314672173196599,0.9122272969447104
t3,3,preprocess,48,position_r8,0.3318086935412215,0.4085333440149259,0.135554915145619,0.8331005068279822,0.9129568579105284
t3,3,preprocess,48,cached_prefix_r4,0.3318086935412215,0.4699362356759531,0.1559289284073176,0.779159934398715,0.8830424136123604
t3,3,preprocess,48,cached_prefix_r8,0.3318086935412215,0.4672679237955072,0.1550435593283063,0.781660687391836,0.8844634508062732
t3,3,preprocess,49,mean,0.3765204781194794,0.682846610030884,0.2571057320910941,0.5337205071693298,0.730936176778388
t3,3,preprocess,49,oracle_r4,0.3765204781194794,0.4219339245227076,0.1588667629961182,0.8219717633368661,0.906676412403105
t3,3,preprocess,49,oracle_r8,0.3765204781194794,0.3977930005260511,0.1497772107506511,0.8417607287324811,0.9176158749443216
t3,3,preprocess,49,position_r4,0.3765204781194794,0.5847056754250324,0.2201536604702063,0.6581192731257567,0.8120839464276428
t3,3,preprocess,49,position_r8,0.3765204781194794,0.5786043122484884,0.2178563722897934,0.6652170498474537,0.8167652467295217
t3,3,preprocess,49,cached_prefix_r4,0.3765204781194794,0.6327980862837613,0.2382614380006533,0.5995665819956093,0.7743183090758988
t3,3,preprocess,49,cached_prefix_r8,0.3765204781194794,0.616572079660449,0.232152014228874,0.619838870583189,0.7872990194635326
