example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_path
11,5,docgen_draft_smart_mean_score_global,0.15,127,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk05_docgen_scores.npz
11,6,docgen_draft_smart_mean_score_global,0.15,153,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk06_docgen_scores.npz
11,7,docgen_draft_smart_mean_score_global,0.15,73,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk07_docgen_scores.npz
11,8,docgen_draft_smart_mean_score_global,0.15,90,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk08_docgen_scores.npz
11,9,docgen_draft_smart_mean_score_global,0.15,73,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk09_docgen_scores.npz
11,10,docgen_draft_smart_mean_score_global,0.15,36,5,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk10_docgen_scores.npz
11,11,docgen_draft_smart_mean_score_global,0.15,102,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk11_docgen_scores.npz
11,12,docgen_draft_smart_mean_score_global,0.15,101,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk12_docgen_scores.npz
11,13,docgen_draft_smart_mean_score_global,0.15,177,26,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk13_docgen_scores.npz
11,14,docgen_draft_smart_mean_score_global,0.15,178,26,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk14_docgen_scores.npz
11,15,docgen_draft_smart_mean_score_global,0.15,87,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk15_docgen_scores.npz
11,16,docgen_draft_smart_mean_score_global,0.15,162,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk16_docgen_scores.npz
11,17,docgen_draft_smart_mean_score_global,0.15,107,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk17_docgen_scores.npz
11,18,docgen_draft_smart_mean_score_global,0.15,151,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example011_chunk18_docgen_scores.npz
12,0,docgen_draft_smart_mean_score_global,0.15,138,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk00_docgen_scores.npz
12,1,docgen_draft_smart_mean_score_global,0.15,225,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk01_docgen_scores.npz
12,2,docgen_draft_smart_mean_score_global,0.15,198,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk02_docgen_scores.npz
12,3,docgen_draft_smart_mean_score_global,0.15,183,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk03_docgen_scores.npz
12,4,docgen_draft_smart_mean_score_global,0.15,148,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk04_docgen_scores.npz
12,5,docgen_draft_smart_mean_score_global,0.15,75,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk05_docgen_scores.npz
12,6,docgen_draft_smart_mean_score_global,0.15,195,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk06_docgen_scores.npz
12,7,docgen_draft_smart_mean_score_global,0.15,243,36,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk07_docgen_scores.npz
12,8,docgen_draft_smart_mean_score_global,0.15,336,50,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk08_docgen_scores.npz
12,9,docgen_draft_smart_mean_score_global,0.15,270,40,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk09_docgen_scores.npz
12,10,docgen_draft_smart_mean_score_global,0.15,161,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk10_docgen_scores.npz
12,11,docgen_draft_smart_mean_score_global,0.15,50,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk11_docgen_scores.npz
12,12,docgen_draft_smart_mean_score_global,0.15,78,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk12_docgen_scores.npz
12,13,docgen_draft_smart_mean_score_global,0.15,162,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example012_chunk13_docgen_scores.npz
13,0,docgen_draft_smart_mean_score_global,0.15,86,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk00_docgen_scores.npz
13,1,docgen_draft_smart_mean_score_global,0.15,265,39,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk01_docgen_scores.npz
13,2,docgen_draft_smart_mean_score_global,0.15,45,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk02_docgen_scores.npz
13,3,docgen_draft_smart_mean_score_global,0.15,79,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk03_docgen_scores.npz
13,4,docgen_draft_smart_mean_score_global,0.15,60,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk04_docgen_scores.npz
13,5,docgen_draft_smart_mean_score_global,0.15,126,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk05_docgen_scores.npz
13,6,docgen_draft_smart_mean_score_global,0.15,96,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk06_docgen_scores.npz
13,7,docgen_draft_smart_mean_score_global,0.15,45,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk07_docgen_scores.npz
13,8,docgen_draft_smart_mean_score_global,0.15,148,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk08_docgen_scores.npz
13,9,docgen_draft_smart_mean_score_global,0.15,192,28,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk09_docgen_scores.npz
13,10,docgen_draft_smart_mean_score_global,0.15,139,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk10_docgen_scores.npz
13,11,docgen_draft_smart_mean_score_global,0.15,149,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk11_docgen_scores.npz
13,12,docgen_draft_smart_mean_score_global,0.15,228,34,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk12_docgen_scores.npz
13,13,docgen_draft_smart_mean_score_global,0.15,196,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk13_docgen_scores.npz
13,14,docgen_draft_smart_mean_score_global,0.15,321,48,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk14_docgen_scores.npz
13,15,docgen_draft_smart_mean_score_global,0.15,72,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk15_docgen_scores.npz
13,16,docgen_draft_smart_mean_score_global,0.15,88,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk16_docgen_scores.npz
13,17,docgen_draft_smart_mean_score_global,0.15,104,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example013_chunk17_docgen_scores.npz
14,0,docgen_draft_smart_mean_score_global,0.15,144,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk00_docgen_scores.npz
14,1,docgen_draft_smart_mean_score_global,0.15,71,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk01_docgen_scores.npz
14,2,docgen_draft_smart_mean_score_global,0.15,113,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk02_docgen_scores.npz
14,3,docgen_draft_smart_mean_score_global,0.15,84,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk03_docgen_scores.npz
14,4,docgen_draft_smart_mean_score_global,0.15,141,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk04_docgen_scores.npz
14,5,docgen_draft_smart_mean_score_global,0.15,93,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk05_docgen_scores.npz
14,6,docgen_draft_smart_mean_score_global,0.15,101,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk06_docgen_scores.npz
14,7,docgen_draft_smart_mean_score_global,0.15,106,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk07_docgen_scores.npz
14,8,docgen_draft_smart_mean_score_global,0.15,93,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk08_docgen_scores.npz
14,9,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk09_docgen_scores.npz
14,10,docgen_draft_smart_mean_score_global,0.15,47,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk10_docgen_scores.npz
14,11,docgen_draft_smart_mean_score_global,0.15,95,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk11_docgen_scores.npz
14,12,docgen_draft_smart_mean_score_global,0.15,210,31,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk12_docgen_scores.npz
14,13,docgen_draft_smart_mean_score_global,0.15,394,59,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk13_docgen_scores.npz
14,14,docgen_draft_smart_mean_score_global,0.15,168,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk14_docgen_scores.npz
14,15,docgen_draft_smart_mean_score_global,0.15,51,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk15_docgen_scores.npz
14,16,docgen_draft_smart_mean_score_global,0.15,98,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example014_chunk16_docgen_scores.npz
15,0,docgen_draft_smart_mean_score_global,0.15,89,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk00_docgen_scores.npz
15,1,docgen_draft_smart_mean_score_global,0.15,104,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk01_docgen_scores.npz
15,2,docgen_draft_smart_mean_score_global,0.15,82,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk02_docgen_scores.npz
15,3,docgen_draft_smart_mean_score_global,0.15,40,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk03_docgen_scores.npz
15,4,docgen_draft_smart_mean_score_global,0.15,110,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk04_docgen_scores.npz
15,5,docgen_draft_smart_mean_score_global,0.15,68,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk05_docgen_scores.npz
15,6,docgen_draft_smart_mean_score_global,0.15,53,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk06_docgen_scores.npz
15,7,docgen_draft_smart_mean_score_global,0.15,50,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk07_docgen_scores.npz
15,8,docgen_draft_smart_mean_score_global,0.15,33,4,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk08_docgen_scores.npz
15,9,docgen_draft_smart_mean_score_global,0.15,49,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk09_docgen_scores.npz
15,10,docgen_draft_smart_mean_score_global,0.15,70,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk10_docgen_scores.npz
15,11,docgen_draft_smart_mean_score_global,0.15,89,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk11_docgen_scores.npz
15,12,docgen_draft_smart_mean_score_global,0.15,127,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk12_docgen_scores.npz
15,13,docgen_draft_smart_mean_score_global,0.15,47,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk13_docgen_scores.npz
15,14,docgen_draft_smart_mean_score_global,0.15,112,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk14_docgen_scores.npz
15,15,docgen_draft_smart_mean_score_global,0.15,70,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk15_docgen_scores.npz
15,16,docgen_draft_smart_mean_score_global,0.15,153,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk16_docgen_scores.npz
15,17,docgen_draft_smart_mean_score_global,0.15,90,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk17_docgen_scores.npz
15,18,docgen_draft_smart_mean_score_global,0.15,115,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example015_chunk18_docgen_scores.npz
16,0,docgen_draft_smart_mean_score_global,0.15,225,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk00_docgen_scores.npz
16,1,docgen_draft_smart_mean_score_global,0.15,138,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk01_docgen_scores.npz
16,2,docgen_draft_smart_mean_score_global,0.15,198,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk02_docgen_scores.npz
16,3,docgen_draft_smart_mean_score_global,0.15,183,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk03_docgen_scores.npz
16,4,docgen_draft_smart_mean_score_global,0.15,148,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk04_docgen_scores.npz
16,5,docgen_draft_smart_mean_score_global,0.15,75,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk05_docgen_scores.npz
16,6,docgen_draft_smart_mean_score_global,0.15,195,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk06_docgen_scores.npz
16,7,docgen_draft_smart_mean_score_global,0.15,80,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk07_docgen_scores.npz
16,8,docgen_draft_smart_mean_score_global,0.15,162,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk08_docgen_scores.npz
16,9,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk09_docgen_scores.npz
16,10,docgen_draft_smart_mean_score_global,0.15,270,40,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example016_chunk10_docgen_scores.npz
