source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
preprocess,hidden_layer_input,46,1.227079516834839,292548.3531652289,238410.26531013718,246377.81895901263,0.2720249118519651,0.03608056701543198
preprocess,hidden_layer_input,47,1.2147756448085383,293415.99826952175,241539.25008577798,249761.86593633544,0.2870114464423668,0.03629490115639228
preprocess,hidden_layer_input,48,1.204061688060354,294809.5591130612,244845.89289438777,253197.81646323492,0.29959111835228663,0.036640480570092136
preprocess,hidden_layer_input,49,1.1846945262453108,295429.31301159,249371.72112029864,257928.3920529107,0.322098897918135,0.03679469503594061
preprocess,hidden_layer_input,50,1.1626800118428444,297877.902039892,256199.38332624847,264120.5034416109,0.34482220631956034,0.03740714916575887
preprocess,hidden_layer_input,51,1.1221034944799206,300249.90166671993,267577.726246973,273975.8979417715,0.38542319282602167,0.038005266853665155
preprocess,hidden_layer_input,52,1.0788076631447339,303942.91073037055,281739.6660349763,286342.1415099426,0.427571595615976,0.03894592964744876
preprocess,hidden_layer_input,53,1.0311022832900767,308786.9732880178,299472.688880806,303199.15834150993,0.47502398562327697,0.04019721639206361
preprocess,hidden_layer_input,54,0.9726615738907238,315231.33622785663,324091.4874090339,324493.17945066275,0.5275510880424461,0.04189255074644137
preprocess,hidden_layer_input,55,0.9122101339278181,324251.1969862255,355456.69240710605,353218.77195585176,0.5813202164517562,0.04432423150645393
preprocess,hidden_layer_input,56,0.8555468573149737,335931.1159806427,392650.75093013636,386446.04208867246,0.6282705401657764,0.04757496790626874
preprocess,hidden_layer_input,57,0.799651642966391,350174.3784859195,437908.6588091174,428898.68372612196,0.6737782768721889,0.05169478954480372
preprocess,hidden_layer_input,58,0.7517658734309008,364042.7659739993,484250.188576112,467322.5992566591,0.7078215320766206,0.0558705375000652
preprocess,hidden_layer_input,59,0.7201709286026355,382376.44375405763,530952.3455716153,511678.64257559157,0.731592519033152,0.06163966903157924
preprocess,hidden_layer_input,60,0.6775171498071275,402173.87274535873,593599.5463138428,571698.7045323787,0.7623996223206678,0.06818765340728514
preprocess,hidden_layer_input,61,0.647496593836517,426956.2934587099,659395.4277487827,637254.5650711339,0.7836741253864455,0.07685017799552156
preprocess,hidden_layer_input,62,0.5943717144775565,454555.9168551214,764767.073841441,731559.8915194846,0.8163285894907437,0.08710692225434885
preprocess,hidden_layer_input,63,0.46225167810259865,450744.8774395556,975107.0656784311,914135.3768102403,0.8881210000005211,0.0856524200610327
