example_id,chunk_id,method,rate,chunk_len,selected_count
12,3,offline32b_freq_boundary0p02_global,0.15,231,23
12,4,offline32b_freq_boundary0p02_global,0.15,214,38
12,5,offline32b_freq_boundary0p02_global,0.15,161,43
12,6,offline32b_freq_boundary0p02_global,0.15,194,23
12,7,offline32b_freq_boundary0p02_global,0.15,282,16
12,8,offline32b_freq_boundary0p02_global,0.15,276,58
12,9,offline32b_freq_boundary0p02_global,0.15,227,41
13,0,offline32b_mean_score_global,0.15,907,103
13,1,offline32b_mean_score_global,0.15,946,116
13,2,offline32b_mean_score_global,0.15,67,29
13,3,offline32b_mean_score_global,0.15,166,67
13,4,offline32b_mean_score_global,0.15,55,24
13,5,offline32b_mean_score_global,0.15,517,59
13,6,offline32b_mean_score_global,0.15,261,27
13,7,offline32b_mean_score_global,0.15,390,32
13,8,offline32b_mean_score_global,0.15,279,42
13,9,offline32b_mean_score_global,0.15,982,186
13,0,offline32b_top2_mean_global,0.15,907,117
13,1,offline32b_top2_mean_global,0.15,946,115
13,2,offline32b_top2_mean_global,0.15,67,28
13,3,offline32b_top2_mean_global,0.15,166,56
13,4,offline32b_top2_mean_global,0.15,55,23
13,5,offline32b_top2_mean_global,0.15,517,63
13,6,offline32b_top2_mean_global,0.15,261,27
13,7,offline32b_top2_mean_global,0.15,390,34
13,8,offline32b_top2_mean_global,0.15,279,43
13,9,offline32b_top2_mean_global,0.15,982,179
13,0,offline32b_freq_boundary0p02_global,0.15,907,97
13,1,offline32b_freq_boundary0p02_global,0.15,946,101
13,2,offline32b_freq_boundary0p02_global,0.15,67,38
13,3,offline32b_freq_boundary0p02_global,0.15,166,68
13,4,offline32b_freq_boundary0p02_global,0.15,55,31
13,5,offline32b_freq_boundary0p02_global,0.15,517,80
13,6,offline32b_freq_boundary0p02_global,0.15,261,36
13,7,offline32b_freq_boundary0p02_global,0.15,390,37
13,8,offline32b_freq_boundary0p02_global,0.15,279,44
13,9,offline32b_freq_boundary0p02_global,0.15,982,153
14,0,offline32b_mean_score_global,0.15,453,154
14,1,offline32b_mean_score_global,0.15,180,36
14,2,offline32b_mean_score_global,0.15,576,61
14,3,offline32b_mean_score_global,0.15,923,50
14,4,offline32b_mean_score_global,0.15,884,86
14,5,offline32b_mean_score_global,0.15,583,105
14,6,offline32b_mean_score_global,0.15,961,79
14,7,offline32b_mean_score_global,0.15,1170,91
14,8,offline32b_mean_score_global,0.15,106,32
14,9,offline32b_mean_score_global,0.15,239,217
14,0,offline32b_top2_mean_global,0.15,453,170
14,1,offline32b_top2_mean_global,0.15,180,38
14,2,offline32b_top2_mean_global,0.15,576,57
14,3,offline32b_top2_mean_global,0.15,923,57
14,4,offline32b_top2_mean_global,0.15,884,96
14,5,offline32b_top2_mean_global,0.15,583,106
14,6,offline32b_top2_mean_global,0.15,961,82
14,7,offline32b_top2_mean_global,0.15,1170,79
14,8,offline32b_top2_mean_global,0.15,106,27
14,9,offline32b_top2_mean_global,0.15,239,199
14,0,offline32b_freq_boundary0p02_global,0.15,453,158
14,1,offline32b_freq_boundary0p02_global,0.15,180,42
14,2,offline32b_freq_boundary0p02_global,0.15,576,63
14,3,offline32b_freq_boundary0p02_global,0.15,923,64
14,4,offline32b_freq_boundary0p02_global,0.15,884,80
14,5,offline32b_freq_boundary0p02_global,0.15,583,97
14,6,offline32b_freq_boundary0p02_global,0.15,961,84
14,7,offline32b_freq_boundary0p02_global,0.15,1170,111
14,8,offline32b_freq_boundary0p02_global,0.15,106,36
14,9,offline32b_freq_boundary0p02_global,0.15,239,176
15,0,offline32b_mean_score_global,0.15,963,232
15,1,offline32b_mean_score_global,0.15,1005,72
15,2,offline32b_mean_score_global,0.15,930,100
15,3,offline32b_mean_score_global,0.15,954,58
15,4,offline32b_mean_score_global,0.15,949,70
15,5,offline32b_mean_score_global,0.15,930,56
15,6,offline32b_mean_score_global,0.15,981,67
15,7,offline32b_mean_score_global,0.15,962,117
15,8,offline32b_mean_score_global,0.15,1019,213
15,9,offline32b_mean_score_global,0.15,873,449
15,0,offline32b_top2_mean_global,0.15,963,254
15,1,offline32b_top2_mean_global,0.15,1005,96
15,2,offline32b_top2_mean_global,0.15,930,114
15,3,offline32b_top2_mean_global,0.15,954,53
15,4,offline32b_top2_mean_global,0.15,949,60
15,5,offline32b_top2_mean_global,0.15,930,60
15,6,offline32b_top2_mean_global,0.15,981,61
15,7,offline32b_top2_mean_global,0.15,962,108
15,8,offline32b_top2_mean_global,0.15,1019,214
15,9,offline32b_top2_mean_global,0.15,873,414
15,0,offline32b_freq_boundary0p02_global,0.15,963,223
15,1,offline32b_freq_boundary0p02_global,0.15,1005,80
15,2,offline32b_freq_boundary0p02_global,0.15,930,92
15,3,offline32b_freq_boundary0p02_global,0.15,954,65
15,4,offline32b_freq_boundary0p02_global,0.15,949,92
15,5,offline32b_freq_boundary0p02_global,0.15,930,66
15,6,offline32b_freq_boundary0p02_global,0.15,981,79
15,7,offline32b_freq_boundary0p02_global,0.15,962,108
15,8,offline32b_freq_boundary0p02_global,0.15,1019,192
15,9,offline32b_freq_boundary0p02_global,0.15,873,437
16,0,offline32b_mean_score_global,0.15,145,30
16,1,offline32b_mean_score_global,0.15,501,51
16,2,offline32b_mean_score_global,0.15,696,81
16,3,offline32b_mean_score_global,0.15,85,22
16,4,offline32b_mean_score_global,0.15,686,43
16,5,offline32b_mean_score_global,0.15,154,52
16,6,offline32b_mean_score_global,0.15,76,33
16,7,offline32b_mean_score_global,0.15,107,23
16,8,offline32b_mean_score_global,0.15,80,44
16,0,offline32b_top2_mean_global,0.15,145,30
16,1,offline32b_top2_mean_global,0.15,501,54
16,2,offline32b_top2_mean_global,0.15,696,95
16,3,offline32b_top2_mean_global,0.15,85,20
16,4,offline32b_top2_mean_global,0.15,686,45
16,5,offline32b_top2_mean_global,0.15,154,54
16,6,offline32b_top2_mean_global,0.15,76,27
16,7,offline32b_top2_mean_global,0.15,107,22
16,8,offline32b_top2_mean_global,0.15,80,32
16,0,offline32b_freq_boundary0p02_global,0.15,145,38
16,1,offline32b_freq_boundary0p02_global,0.15,501,34
16,2,offline32b_freq_boundary0p02_global,0.15,696,65
16,3,offline32b_freq_boundary0p02_global,0.15,85,26
16,4,offline32b_freq_boundary0p02_global,0.15,686,39
16,5,offline32b_freq_boundary0p02_global,0.15,154,52
16,6,offline32b_freq_boundary0p02_global,0.15,76,41
16,7,offline32b_freq_boundary0p02_global,0.15,107,33
16,8,offline32b_freq_boundary0p02_global,0.15,80,51
17,0,offline32b_mean_score_global,0.15,950,160
17,1,offline32b_mean_score_global,0.15,420,83
17,2,offline32b_mean_score_global,0.15,546,66
17,3,offline32b_mean_score_global,0.15,390,94
17,4,offline32b_mean_score_global,0.15,926,71
17,5,offline32b_mean_score_global,0.15,502,62
17,6,offline32b_mean_score_global,0.15,672,75
17,7,offline32b_mean_score_global,0.15,877,120
17,8,offline32b_mean_score_global,0.15,54,34
17,9,offline32b_mean_score_global,0.15,893,169
17,0,offline32b_top2_mean_global,0.15,950,167
17,1,offline32b_top2_mean_global,0.15,420,83
17,2,offline32b_top2_mean_global,0.15,546,65
17,3,offline32b_top2_mean_global,0.15,390,104
17,4,offline32b_top2_mean_global,0.15,926,78
17,5,offline32b_top2_mean_global,0.15,502,66
17,6,offline32b_top2_mean_global,0.15,672,72
17,7,offline32b_top2_mean_global,0.15,877,118
17,8,offline32b_top2_mean_global,0.15,54,27
17,9,offline32b_top2_mean_global,0.15,893,154
17,0,offline32b_freq_boundary0p02_global,0.15,950,168
17,1,offline32b_freq_boundary0p02_global,0.15,420,86
17,2,offline32b_freq_boundary0p02_global,0.15,546,65
17,3,offline32b_freq_boundary0p02_global,0.15,390,86
17,4,offline32b_freq_boundary0p02_global,0.15,926,76
