example_id,sub_q_idx,method,n_doc_tokens_selected,global_pos_mean,global_pos_p25,global_pos_p50,global_pos_p75,chunk_pos_mean,chunk_pos_p25,chunk_pos_p50,chunk_pos_p75
25,0,docgen_offline10,76,0.46844675792044216,0.24053724053724054,0.4981684981684982,0.6813186813186813,0.35813696077854335,0.04424778761061947,0.3130434782608696,0.5416666666666666
25,0,old_offline10,89,0.3440616811403328,0.09768009768009768,0.24297924297924298,0.5067155067155067,0.20998820345994293,0.024390243902439025,0.06060606060606061,0.24242424242424243
25,0,online_draft10,78,0.4035252496790958,0.0695970695970696,0.36507936507936506,0.6471306471306472,0.15994344606946584,0.03225806451612903,0.0784313725490196,0.14583333333333334
25,1,docgen_offline10,107,0.4635384665135983,0.2889273356401384,0.4844290657439446,0.6894463667820069,0.3061308236910119,0.027972027972027972,0.06666666666666667,0.660377358490566
25,1,old_offline10,129,0.552499932941713,0.17560553633217993,0.6600346020761245,0.8961937716262975,0.2813725730797069,0.02358490566037736,0.06060606060606061,0.5625
25,1,online_draft10,112,0.5954878274839347,0.17301038062283736,0.8019031141868512,0.9385813148788927,0.3771849001977429,0.02097902097902098,0.16666666666666666,0.7708333333333334
26,0,docgen_offline10,148,0.47508121932674363,0.2640664961636829,0.49744245524296676,0.7589514066496164,0.3040173128523955,0.023622047244094488,0.06944444444444445,0.6526315789473685
26,0,old_offline10,177,0.5082650598927854,0.08248081841432225,0.5485933503836317,0.90153452685422,0.24654182901609287,0.02631578947368421,0.08771929824561403,0.2719298245614035
26,0,online_draft10,153,0.5085251491901108,0.0741687979539642,0.5485933503836317,0.9264705882352942,0.23198419843674745,0.043859649122807015,0.14035087719298245,0.32456140350877194
27,0,docgen_offline10,131,0.4661905213958241,0.22457937088514995,0.5186539868324799,0.7242136064374542,0.3084386284178678,0.022727272727272728,0.058823529411764705,0.8214285714285714
27,0,old_offline10,94,0.3373904652212486,0.018288222384784197,0.2238478419897586,0.5866861741038771,0.24346850988942445,0.013157894736842105,0.044642857142857144,0.4146341463414634
27,0,online_draft10,133,0.45102331542095914,0.029261155815654718,0.5245062179956108,0.8427212874908558,0.2634280912031132,0.031578947368421054,0.0975609756097561,0.4426229508196721
